componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,628,628,BRC0091E,Nome não encontrado
Energia,kcal,150,149,BRC0091E,Nome não encontrado
Umidade,g,"73,2","73,2",BRC0091E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0091E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0091E,Nome não encontrado
Proteína,g,"22,2","22,2",BRC0091E,Nome não encontrado
Lipídios,g,"6,80","6,80",BRC0091E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0091E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0091E,Nome não encontrado
Cinzas,g,"1,13","1,13",BRC0091E,Nome não encontrado
Colesterol,mg,"62,6","62,6",BRC0091E,Nome não encontrado
Ácidos graxos saturados,g,"3,58","3,58",BRC0091E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,71","1,71",BRC0091E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,43",BRC0091E,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0091E,Nome não encontrado
Cálcio,mg,"13,7","13,7",BRC0091E,Nome não encontrado
Ferro,mg,"0,17","0,17",BRC0091E,Nome não encontrado
Sódio,mg,"45,4","45,4",BRC0091E,Nome não encontrado
Magnésio,mg,"29,6","29,6",BRC0091E,Nome não encontrado
Fósforo,mg,213,213,BRC0091E,Nome não encontrado
Potássio,mg,441,441,BRC0091E,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0091E,Nome não encontrado
Zinco,mg,"0,54","0,54",BRC0091E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0091E,Nome não encontrado
Selênio,mcg,"29,9","29,9",BRC0091E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0091E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0091E,Nome não encontrado
Vitamina D,mcg,"1,36","1,36",BRC0091E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,57",BRC0091E,Nome não encontrado
Tiamina,mg,traços,traços,BRC0091E,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0091E,Nome não encontrado
Niacina,mg,"3,96","3,96",BRC0091E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0091E,Nome não encontrado
Vitamina B12,mcg,"4,37","4,37",BRC0091E,Nome não encontrado
Vitamina C,mg,"0,84","0,84",BRC0091E,Nome não encontrado
Equivalente de folato,mcg,"11,8","11,8",BRC0091E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0091E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0091E,Nome não encontrado
Gordura de adição,g,-,-,BRC0091E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0091E,Nome não encontrado
Proteína animal,g,-,-,BRC0091E,Nome não encontrado
