componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1730,865,BRC0445A,Nome não encontrado
Energia,kcal,414,206,BRC0445A,Nome não encontrado
Umidade,g,"21,5","10,7",BRC0445A,Nome não encontrado
Carboidrato total,g,"34,9","17,5",BRC0445A,Nome não encontrado
Carboidrato disponível,g,"33,4","16,7",BRC0445A,Nome não encontrado
Proteína,g,"18,0","9,01",BRC0445A,Nome não encontrado
Lipídios,g,"22,8","11,4",BRC0445A,Nome não encontrado
Fibra alimentar,g,"1,50","0,75",BRC0445A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0445A,Nome não encontrado
Cinzas,g,"2,02","1,01",BRC0445A,Nome não encontrado
Colesterol,mg,"47,6","23,8",BRC0445A,Nome não encontrado
Ácidos graxos saturados,g,"7,27","3,63",BRC0445A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,85","2,92",BRC0445A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,95","3,98",BRC0445A,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,11",BRC0445A,Nome não encontrado
Cálcio,mg,"14,7","7,36",BRC0445A,Nome não encontrado
Ferro,mg,"3,73","1,86",BRC0445A,Nome não encontrado
Sódio,mg,432,216,BRC0445A,Nome não encontrado
Magnésio,mg,"24,9","12,5",BRC0445A,Nome não encontrado
Fósforo,mg,160,"80,1",BRC0445A,Nome não encontrado
Potássio,mg,254,127,BRC0445A,Nome não encontrado
Manganês,mg,"0,22","0,11",BRC0445A,Nome não encontrado
Zinco,mg,"4,21","2,10",BRC0445A,Nome não encontrado
Cobre,mg,"0,13","0,06",BRC0445A,Nome não encontrado
Selênio,mcg,"5,41","2,70",BRC0445A,Nome não encontrado
Vitamina A (RE),mcg,"69,2","34,6",BRC0445A,Nome não encontrado
Vitamina A (RAE),mcg,"64,0","32,0",BRC0445A,Nome não encontrado
Vitamina D,mcg,"0,10","0,05",BRC0445A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,72","1,36",BRC0445A,Nome não encontrado
Tiamina,mg,"0,18","0,09",BRC0445A,Nome não encontrado
Riboflavina,mg,"0,12","0,06",BRC0445A,Nome não encontrado
Niacina,mg,"2,34","1,17",BRC0445A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0445A,Nome não encontrado
Vitamina B12,mcg,"1,66","0,83",BRC0445A,Nome não encontrado
Vitamina C,mg,"1,52","0,76",BRC0445A,Nome não encontrado
Equivalente de folato,mcg,"93,2","46,6",BRC0445A,Nome não encontrado
Sal de adição,g,"0,71","0,35",BRC0445A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0445A,Nome não encontrado
Gordura de adição,g,-,-,BRC0445A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0445A,Nome não encontrado
Proteína animal,g,-,-,BRC0445A,Nome não encontrado
