componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,658,724,BRC0541F,Nome não encontrado
Energia,kcal,157,173,BRC0541F,Nome não encontrado
Umidade,g,"69,3","76,2",BRC0541F,Nome não encontrado
Carboidrato total,g,"2,48","2,73",BRC0541F,Nome não encontrado
Carboidrato disponível,g,"1,65","1,82",BRC0541F,Nome não encontrado
Proteína,g,"18,8","20,7",BRC0541F,Nome não encontrado
Lipídios,g,"8,23","9,05",BRC0541F,Nome não encontrado
Fibra alimentar,g,"0,83","0,91",BRC0541F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0541F,Nome não encontrado
Cinzas,g,"1,20","1,32",BRC0541F,Nome não encontrado
Colesterol,mg,"69,2","76,2",BRC0541F,Nome não encontrado
Ácidos graxos saturados,g,"1,88","2,07",BRC0541F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,27","2,49",BRC0541F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,38","2,62",BRC0541F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,09",BRC0541F,Nome não encontrado
Cálcio,mg,"13,9","15,3",BRC0541F,Nome não encontrado
Ferro,mg,"0,54","0,60",BRC0541F,Nome não encontrado
Sódio,mg,132,146,BRC0541F,Nome não encontrado
Magnésio,mg,"13,9","15,3",BRC0541F,Nome não encontrado
Fósforo,mg,148,163,BRC0541F,Nome não encontrado
Potássio,mg,252,278,BRC0541F,Nome não encontrado
Manganês,mg,"0,10","0,11",BRC0541F,Nome não encontrado
Zinco,mg,"0,98","1,07",BRC0541F,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0541F,Nome não encontrado
Selênio,mcg,"0,13","0,14",BRC0541F,Nome não encontrado
Vitamina A (RE),mcg,"42,8","47,1",BRC0541F,Nome não encontrado
Vitamina A (RAE),mcg,"21,5","23,6",BRC0541F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0541F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,63",BRC0541F,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0541F,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0541F,Nome não encontrado
Niacina,mg,"9,00","9,90",BRC0541F,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0541F,Nome não encontrado
Vitamina B12,mcg,"0,13","0,14",BRC0541F,Nome não encontrado
Vitamina C,mg,"5,86","6,44",BRC0541F,Nome não encontrado
Equivalente de folato,mcg,"9,68","10,7",BRC0541F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0541F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0541F,Nome não encontrado
Gordura de adição,g,-,-,BRC0541F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0541F,Nome não encontrado
Proteína animal,g,-,-,BRC0541F,Nome não encontrado
