componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,443,BRC1046F,Nome não encontrado
Energia,kcal,105,BRC1046F,Nome não encontrado
Umidade,g,"75,4",BRC1046F,Nome não encontrado
Carboidrato total,g,"0,71",BRC1046F,Nome não encontrado
Carboidrato disponível,g,"0,71",BRC1046F,Nome não encontrado
Proteína,g,"21,2",BRC1046F,Nome não encontrado
Lipídios,g,"1,90",BRC1046F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1046F,Nome não encontrado
Álcool,g,"0,00",BRC1046F,Nome não encontrado
Cinzas,g,"0,74",BRC1046F,Nome não encontrado
Colesterol,mg,"60,0",BRC1046F,Nome não encontrado
Ácidos graxos saturados,g,"0,61",BRC1046F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,60",BRC1046F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35",BRC1046F,Nome não encontrado
Ácidos graxos trans,g,,BRC1046F,Nome não encontrado
Cálcio,mg,"12,1",BRC1046F,Nome não encontrado
Ferro,mg,"0,88",BRC1046F,Nome não encontrado
Sódio,mg,"18,5",BRC1046F,Nome não encontrado
Magnésio,mg,"7,89",BRC1046F,Nome não encontrado
Fósforo,mg,"59,8",BRC1046F,Nome não encontrado
Potássio,mg,101,BRC1046F,Nome não encontrado
Manganês,mg,"0,01",BRC1046F,Nome não encontrado
Zinco,mg,"0,51",BRC1046F,Nome não encontrado
Cobre,mg,"0,08",BRC1046F,Nome não encontrado
Selênio,mcg,"3,93",BRC1046F,Nome não encontrado
Vitamina A (RE),mcg,"13,3",BRC1046F,Nome não encontrado
Vitamina A (RAE),mcg,"13,3",BRC1046F,Nome não encontrado
Vitamina D,mcg,,BRC1046F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31",BRC1046F,Nome não encontrado
Tiamina,mg,"0,06",BRC1046F,Nome não encontrado
Riboflavina,mg,"0,07",BRC1046F,Nome não encontrado
Niacina,mg,"1,53",BRC1046F,Nome não encontrado
Vitamina B6,mg,"0,08",BRC1046F,Nome não encontrado
Vitamina B12,mcg,"1,20",BRC1046F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1046F,Nome não encontrado
Equivalente de folato,mcg,"3,12",BRC1046F,Nome não encontrado
Sal de adição,g,"0,00",BRC1046F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1046F,Nome não encontrado
Gordura de adição,g,"0,00",BRC1046F,Nome não encontrado
Proteína vegetal,g,"0,00",BRC1046F,Nome não encontrado
Proteína animal,g,"21,2",BRC1046F,Nome não encontrado
