componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,419,BRC0501E,Nome não encontrado
Energia,kcal,99,BRC0501E,Nome não encontrado
Umidade,g,"74,7",BRC0501E,Nome não encontrado
Carboidrato total,g,"1,05",BRC0501E,Nome não encontrado
Carboidrato disponível,g,"0,93",BRC0501E,Nome não encontrado
Proteína,g,"20,0",BRC0501E,Nome não encontrado
Lipídios,g,"1,69",BRC0501E,Nome não encontrado
Fibra alimentar,g,"0,12",BRC0501E,Nome não encontrado
Álcool,g,"0,00",BRC0501E,Nome não encontrado
Cinzas,g,"2,12",BRC0501E,Nome não encontrado
Colesterol,mg,"9,51",BRC0501E,Nome não encontrado
Ácidos graxos saturados,g,"0,41",BRC0501E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,46",BRC0501E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,72",BRC0501E,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC0501E,Nome não encontrado
Cálcio,mg,175,BRC0501E,Nome não encontrado
Ferro,mg,"0,35",BRC0501E,Nome não encontrado
Sódio,mg,"39,7",BRC0501E,Nome não encontrado
Magnésio,mg,"23,1",BRC0501E,Nome não encontrado
Fósforo,mg,206,BRC0501E,Nome não encontrado
Potássio,mg,228,BRC0501E,Nome não encontrado
Manganês,mg,"0,08",BRC0501E,Nome não encontrado
Zinco,mg,"1,00",BRC0501E,Nome não encontrado
Cobre,mg,"0,06",BRC0501E,Nome não encontrado
Selênio,mcg,"0,03",BRC0501E,Nome não encontrado
Vitamina A (RE),mcg,"0,50",BRC0501E,Nome não encontrado
Vitamina A (RAE),mcg,"0,50",BRC0501E,Nome não encontrado
Vitamina D,mcg,"0,61",BRC0501E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14",BRC0501E,Nome não encontrado
Tiamina,mg,"0,03",BRC0501E,Nome não encontrado
Riboflavina,mg,"0,04",BRC0501E,Nome não encontrado
Niacina,mg,"1,76",BRC0501E,Nome não encontrado
Vitamina B6,mg,"0,09",BRC0501E,Nome não encontrado
Vitamina B12,mcg,,BRC0501E,Nome não encontrado
Vitamina C,mg,"0,41",BRC0501E,Nome não encontrado
Equivalente de folato,mcg,"0,63",BRC0501E,Nome não encontrado
Sal de adição,g,"0,00",BRC0501E,Nome não encontrado
Açúcar de adição,g,"0,45",BRC0501E,Nome não encontrado
Gordura de adição,g,-,BRC0501E,Nome não encontrado
Proteína vegetal,g,-,BRC0501E,Nome não encontrado
Proteína animal,g,-,BRC0501E,Nome não encontrado
