componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,537,644,BRC0068F,Nome não encontrado
Energia,kcal,128,153,BRC0068F,Nome não encontrado
Umidade,g,"72,9","87,5",BRC0068F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0068F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0068F,Nome não encontrado
Proteína,g,"21,3","25,6",BRC0068F,Nome não encontrado
Lipídios,g,"4,72","5,66",BRC0068F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0068F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0068F,Nome não encontrado
Cinzas,g,"1,06","1,27",BRC0068F,Nome não encontrado
Colesterol,mg,"55,8","66,9",BRC0068F,Nome não encontrado
Ácidos graxos saturados,g,"2,30","2,76",BRC0068F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,30","2,76",BRC0068F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,12",BRC0068F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,10",BRC0068F,Nome não encontrado
Cálcio,mg,"2,59","3,11",BRC0068F,Nome não encontrado
Ferro,mg,"1,32","1,59",BRC0068F,Nome não encontrado
Sódio,mg,"53,6","64,3",BRC0068F,Nome não encontrado
Magnésio,mg,"19,7","23,6",BRC0068F,Nome não encontrado
Fósforo,mg,184,221,BRC0068F,Nome não encontrado
Potássio,mg,361,434,BRC0068F,Nome não encontrado
Manganês,mg,traços,traços,BRC0068F,Nome não encontrado
Zinco,mg,"2,39","2,87",BRC0068F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0068F,Nome não encontrado
Selênio,mcg,,,BRC0068F,Nome não encontrado
Vitamina A (RE),mcg,"1,99","2,39",BRC0068F,Nome não encontrado
Vitamina A (RAE),mcg,"1,99","2,39",BRC0068F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0068F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,37",BRC0068F,Nome não encontrado
Tiamina,mg,"0,10","0,12",BRC0068F,Nome não encontrado
Riboflavina,mg,"0,14","0,17",BRC0068F,Nome não encontrado
Niacina,mg,"2,19","2,63",BRC0068F,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0068F,Nome não encontrado
Vitamina B12,mcg,"1,87","2,24",BRC0068F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0068F,Nome não encontrado
Equivalente de folato,mcg,"4,08","4,89",BRC0068F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0068F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0068F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0068F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0068F,Nome não encontrado
Proteína animal,g,"20,9","25,1",BRC0068F,Nome não encontrado
