componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1497,BRC0488A,Nome não encontrado
Energia,kcal,359,BRC0488A,Nome não encontrado
Umidade,g,"34,1",BRC0488A,Nome não encontrado
Carboidrato total,g,"36,8",BRC0488A,Nome não encontrado
Carboidrato disponível,g,"34,9",BRC0488A,Nome não encontrado
Proteína,g,"6,81",BRC0488A,Nome não encontrado
Lipídios,g,"20,9",BRC0488A,Nome não encontrado
Fibra alimentar,g,"1,91",BRC0488A,Nome não encontrado
Álcool,g,"0,00",BRC0488A,Nome não encontrado
Cinzas,g,"1,44",BRC0488A,Nome não encontrado
Colesterol,mg,"0,00",BRC0488A,Nome não encontrado
Ácidos graxos saturados,g,"6,30",BRC0488A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,49",BRC0488A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"8,09",BRC0488A,Nome não encontrado
Ácidos graxos trans,g,"0,22",BRC0488A,Nome não encontrado
Cálcio,mg,"72,8",BRC0488A,Nome não encontrado
Ferro,mg,"2,47",BRC0488A,Nome não encontrado
Sódio,mg,623,BRC0488A,Nome não encontrado
Magnésio,mg,"38,1",BRC0488A,Nome não encontrado
Fósforo,mg,104,BRC0488A,Nome não encontrado
Potássio,mg,178,BRC0488A,Nome não encontrado
Manganês,mg,"1,01",BRC0488A,Nome não encontrado
Zinco,mg,"0,99",BRC0488A,Nome não encontrado
Cobre,mg,"0,09",BRC0488A,Nome não encontrado
Selênio,mcg,"3,93",BRC0488A,Nome não encontrado
Vitamina A (RE),mcg,"70,0",BRC0488A,Nome não encontrado
Vitamina A (RAE),mcg,"70,0",BRC0488A,Nome não encontrado
Vitamina D,mcg,,BRC0488A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,traços,BRC0488A,Nome não encontrado
Tiamina,mg,"0,06",BRC0488A,Nome não encontrado
Riboflavina,mg,"0,03",BRC0488A,Nome não encontrado
Niacina,mg,traços,BRC0488A,Nome não encontrado
Vitamina B6,mg,"0,11",BRC0488A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0488A,Nome não encontrado
Vitamina C,mg,traços,BRC0488A,Nome não encontrado
Equivalente de folato,mcg,"95,2",BRC0488A,Nome não encontrado
Sal de adição,g,,BRC0488A,Nome não encontrado
Açúcar de adição,g,,BRC0488A,Nome não encontrado
Gordura de adição,g,-,BRC0488A,Nome não encontrado
Proteína vegetal,g,-,BRC0488A,Nome não encontrado
Proteína animal,g,-,BRC0488A,Nome não encontrado
