componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,559,BRC0477E,Nome não encontrado
Energia,kcal,133,BRC0477E,Nome não encontrado
Umidade,g,"69,1",BRC0477E,Nome não encontrado
Carboidrato total,g,"0,12",BRC0477E,Nome não encontrado
Carboidrato disponível,g,"0,08",BRC0477E,Nome não encontrado
Proteína,g,"25,4",BRC0477E,Nome não encontrado
Lipídios,g,"3,38",BRC0477E,Nome não encontrado
Fibra alimentar,g,"0,04",BRC0477E,Nome não encontrado
Álcool,g,"0,00",BRC0477E,Nome não encontrado
Cinzas,g,"1,86",BRC0477E,Nome não encontrado
Colesterol,mg,"42,9",BRC0477E,Nome não encontrado
Ácidos graxos saturados,g,"0,50",BRC0477E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,05",BRC0477E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,80",BRC0477E,Nome não encontrado
Ácidos graxos trans,g,"0,03",BRC0477E,Nome não encontrado
Cálcio,mg,"17,1",BRC0477E,Nome não encontrado
Ferro,mg,"0,06",BRC0477E,Nome não encontrado
Sódio,mg,276,BRC0477E,Nome não encontrado
Magnésio,mg,"29,9",BRC0477E,Nome não encontrado
Fósforo,mg,198,BRC0477E,Nome não encontrado
Potássio,mg,292,BRC0477E,Nome não encontrado
Manganês,mg,"0,05",BRC0477E,Nome não encontrado
Zinco,mg,"0,79",BRC0477E,Nome não encontrado
Cobre,mg,"0,07",BRC0477E,Nome não encontrado
Selênio,mcg,"0,01",BRC0477E,Nome não encontrado
Vitamina A (RE),mcg,"1,04",BRC0477E,Nome não encontrado
Vitamina A (RAE),mcg,"0,53",BRC0477E,Nome não encontrado
Vitamina D,mcg,,BRC0477E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01",BRC0477E,Nome não encontrado
Tiamina,mg,"0,04",BRC0477E,Nome não encontrado
Riboflavina,mg,"0,04",BRC0477E,Nome não encontrado
Niacina,mg,"2,35",BRC0477E,Nome não encontrado
Vitamina B6,mg,"0,13",BRC0477E,Nome não encontrado
Vitamina B12,mcg,"1,42",BRC0477E,Nome não encontrado
Vitamina C,mg,"0,11",BRC0477E,Nome não encontrado
Equivalente de folato,mcg,"0,16",BRC0477E,Nome não encontrado
Sal de adição,g,"0,00",BRC0477E,Nome não encontrado
Açúcar de adição,g,"0,45",BRC0477E,Nome não encontrado
Gordura de adição,g,-,BRC0477E,Nome não encontrado
Proteína vegetal,g,-,BRC0477E,Nome não encontrado
Proteína animal,g,-,BRC0477E,Nome não encontrado
