componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1017,1118,BRC0868F,Nome não encontrado
Energia,kcal,244,268,BRC0868F,Nome não encontrado
Umidade,g,"56,6","62,3",BRC0868F,Nome não encontrado
Carboidrato total,g,"1,31","1,44",BRC0868F,Nome não encontrado
Carboidrato disponível,g,"0,81","0,89",BRC0868F,Nome não encontrado
Proteína,g,"25,0","27,4",BRC0868F,Nome não encontrado
Lipídios,g,"15,5","17,1",BRC0868F,Nome não encontrado
Fibra alimentar,g,"0,50","0,55",BRC0868F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0868F,Nome não encontrado
Cinzas,g,"1,57","1,72",BRC0868F,Nome não encontrado
Colesterol,mg,"74,4","81,8",BRC0868F,Nome não encontrado
Ácidos graxos saturados,g,"6,35","6,98",BRC0868F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,62","7,28",BRC0868F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,05","1,15",BRC0868F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0868F,Nome não encontrado
Cálcio,mg,"11,2","12,3",BRC0868F,Nome não encontrado
Ferro,mg,"2,78","3,06",BRC0868F,Nome não encontrado
Sódio,mg,305,335,BRC0868F,Nome não encontrado
Magnésio,mg,"20,7","22,8",BRC0868F,Nome não encontrado
Fósforo,mg,195,214,BRC0868F,Nome não encontrado
Potássio,mg,310,341,BRC0868F,Nome não encontrado
Manganês,mg,"0,03","0,04",BRC0868F,Nome não encontrado
Zinco,mg,"6,29","6,92",BRC0868F,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0868F,Nome não encontrado
Selênio,mcg,"17,7","19,5",BRC0868F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0868F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0868F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0868F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34","0,37",BRC0868F,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0868F,Nome não encontrado
Riboflavina,mg,"0,17","0,18",BRC0868F,Nome não encontrado
Niacina,mg,"2,57","2,82",BRC0868F,Nome não encontrado
Vitamina B6,mg,"0,24","0,26",BRC0868F,Nome não encontrado
Vitamina B12,mcg,"2,77","3,04",BRC0868F,Nome não encontrado
Vitamina C,mg,"3,98","4,38",BRC0868F,Nome não encontrado
Equivalente de folato,mcg,"8,83","9,72",BRC0868F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0868F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0868F,Nome não encontrado
Gordura de adição,g,-,-,BRC0868F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0868F,Nome não encontrado
Proteína animal,g,-,-,BRC0868F,Nome não encontrado
