componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,686,548,BRC0857B,Nome não encontrado
Energia,kcal,164,131,BRC0857B,Nome não encontrado
Umidade,g,"67,6","54,0",BRC0857B,Nome não encontrado
Carboidrato total,g,"12,9","10,3",BRC0857B,Nome não encontrado
Carboidrato disponível,g,"11,2","8,98",BRC0857B,Nome não encontrado
Proteína,g,"9,03","7,22",BRC0857B,Nome não encontrado
Lipídios,g,"8,84","7,08",BRC0857B,Nome não encontrado
Fibra alimentar,g,"1,71","1,37",BRC0857B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0857B,Nome não encontrado
Cinzas,g,"1,66","1,33",BRC0857B,Nome não encontrado
Colesterol,mg,"42,5","34,0",BRC0857B,Nome não encontrado
Ácidos graxos saturados,g,"3,97","3,18",BRC0857B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,56","2,05",BRC0857B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,53","1,22",BRC0857B,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,17",BRC0857B,Nome não encontrado
Cálcio,mg,"69,6","55,7",BRC0857B,Nome não encontrado
Ferro,mg,"0,89","0,71",BRC0857B,Nome não encontrado
Sódio,mg,385,308,BRC0857B,Nome não encontrado
Magnésio,mg,"15,4","12,3",BRC0857B,Nome não encontrado
Fósforo,mg,110,"88,4",BRC0857B,Nome não encontrado
Potássio,mg,218,174,BRC0857B,Nome não encontrado
Manganês,mg,"0,12","0,10",BRC0857B,Nome não encontrado
Zinco,mg,"2,26","1,81",BRC0857B,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0857B,Nome não encontrado
Selênio,mcg,"2,47","1,98",BRC0857B,Nome não encontrado
Vitamina A (RE),mcg,741,593,BRC0857B,Nome não encontrado
Vitamina A (RAE),mcg,390,312,BRC0857B,Nome não encontrado
Vitamina D,mcg,"0,13","0,10",BRC0857B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,04","0,84",BRC0857B,Nome não encontrado
Tiamina,mg,"0,09","0,08",BRC0857B,Nome não encontrado
Riboflavina,mg,"0,09","0,07",BRC0857B,Nome não encontrado
Niacina,mg,"2,64","2,11",BRC0857B,Nome não encontrado
Vitamina B6,mg,"0,07","0,06",BRC0857B,Nome não encontrado
Vitamina B12,mcg,"0,93","0,74",BRC0857B,Nome não encontrado
Vitamina C,mg,"17,4","13,9",BRC0857B,Nome não encontrado
Equivalente de folato,mcg,"8,85","7,08",BRC0857B,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0857B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0857B,Nome não encontrado
Gordura de adição,g,-,-,BRC0857B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0857B,Nome não encontrado
Proteína animal,g,-,-,BRC0857B,Nome não encontrado
