componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,983,BRC0221K,Nome não encontrado
Energia,kcal,235,BRC0221K,Nome não encontrado
Umidade,g,"53,9",BRC0221K,Nome não encontrado
Carboidrato total,g,"25,9",BRC0221K,Nome não encontrado
Carboidrato disponível,g,"25,7",BRC0221K,Nome não encontrado
Proteína,g,"7,67",BRC0221K,Nome não encontrado
Lipídios,g,"11,1",BRC0221K,Nome não encontrado
Fibra alimentar,g,"0,20",BRC0221K,Nome não encontrado
Álcool,g,"0,00",BRC0221K,Nome não encontrado
Cinzas,g,"1,54",BRC0221K,Nome não encontrado
Colesterol,mg,"78,8",BRC0221K,Nome não encontrado
Ácidos graxos saturados,g,"6,22",BRC0221K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,10",BRC0221K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,41",BRC0221K,Nome não encontrado
Ácidos graxos trans,g,"0,28",BRC0221K,Nome não encontrado
Cálcio,mg,229,BRC0221K,Nome não encontrado
Ferro,mg,"0,33",BRC0221K,Nome não encontrado
Sódio,mg,125,BRC0221K,Nome não encontrado
Magnésio,mg,"15,8",BRC0221K,Nome não encontrado
Fósforo,mg,186,BRC0221K,Nome não encontrado
Potássio,mg,199,BRC0221K,Nome não encontrado
Manganês,mg,"0,01",BRC0221K,Nome não encontrado
Zinco,mg,"1,00",BRC0221K,Nome não encontrado
Cobre,mg,"0,04",BRC0221K,Nome não encontrado
Selênio,mcg,"11,6",BRC0221K,Nome não encontrado
Vitamina A (RE),mcg,"75,0",BRC0221K,Nome não encontrado
Vitamina A (RAE),mcg,"73,8",BRC0221K,Nome não encontrado
Vitamina D,mcg,"0,12",BRC0221K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,11",BRC0221K,Nome não encontrado
Tiamina,mg,"0,04",BRC0221K,Nome não encontrado
Riboflavina,mg,"0,27",BRC0221K,Nome não encontrado
Niacina,mg,"0,67",BRC0221K,Nome não encontrado
Vitamina B6,mg,"0,25",BRC0221K,Nome não encontrado
Vitamina B12,mcg,"0,45",BRC0221K,Nome não encontrado
Vitamina C,mg,"0,86",BRC0221K,Nome não encontrado
Equivalente de folato,mcg,"6,70",BRC0221K,Nome não encontrado
Sal de adição,g,,BRC0221K,Nome não encontrado
Açúcar de adição,g,,BRC0221K,Nome não encontrado
Gordura de adição,g,-,BRC0221K,Nome não encontrado
Proteína vegetal,g,-,BRC0221K,Nome não encontrado
Proteína animal,g,-,BRC0221K,Nome não encontrado
