componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,521,520,BRC0093F,Nome não encontrado
Energia,kcal,124,123,BRC0093F,Nome não encontrado
Umidade,g,"73,9","73,9",BRC0093F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0093F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0093F,Nome não encontrado
Proteína,g,"20,4","20,4",BRC0093F,Nome não encontrado
Lipídios,g,"4,70","4,70",BRC0093F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0093F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0093F,Nome não encontrado
Cinzas,g,"1,07","1,07",BRC0093F,Nome não encontrado
Colesterol,mg,115,115,BRC0093F,Nome não encontrado
Ácidos graxos saturados,g,"1,44","1,44",BRC0093F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,10","2,10",BRC0093F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,36","0,36",BRC0093F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0093F,Nome não encontrado
Cálcio,mg,"6,68","6,68",BRC0093F,Nome não encontrado
Ferro,mg,"0,94","0,94",BRC0093F,Nome não encontrado
Sódio,mg,"73,0","73,0",BRC0093F,Nome não encontrado
Magnésio,mg,"20,9","20,9",BRC0093F,Nome não encontrado
Fósforo,mg,184,184,BRC0093F,Nome não encontrado
Potássio,mg,295,295,BRC0093F,Nome não encontrado
Manganês,mg,,,BRC0093F,Nome não encontrado
Zinco,mg,"4,42","4,42",BRC0093F,Nome não encontrado
Cobre,mg,,,BRC0093F,Nome não encontrado
Selênio,mcg,,,BRC0093F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0093F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0093F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0093F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,53","0,53",BRC0093F,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0093F,Nome não encontrado
Riboflavina,mg,"0,51","0,51",BRC0093F,Nome não encontrado
Niacina,mg,"3,31","3,31",BRC0093F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0093F,Nome não encontrado
Vitamina B12,mcg,"1,00","1,00",BRC0093F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0093F,Nome não encontrado
Equivalente de folato,mcg,"4,20","4,20",BRC0093F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0093F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0093F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0093F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0093F,Nome não encontrado
Proteína animal,g,"20,3","20,3",BRC0093F,Nome não encontrado
