componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,313,375,BRC0727B,Nome não encontrado
Energia,kcal,75,89,BRC0727B,Nome não encontrado
Umidade,g,"83,2","99,8",BRC0727B,Nome não encontrado
Carboidrato total,g,"8,44","10,1",BRC0727B,Nome não encontrado
Carboidrato disponível,g,"6,93","8,31",BRC0727B,Nome não encontrado
Proteína,g,"4,92","5,90",BRC0727B,Nome não encontrado
Lipídios,g,"2,69","3,23",BRC0727B,Nome não encontrado
Fibra alimentar,g,"1,51","1,81",BRC0727B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0727B,Nome não encontrado
Cinzas,g,"0,80","0,96",BRC0727B,Nome não encontrado
Colesterol,mg,"10,5","12,6",BRC0727B,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,95",BRC0727B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,79","0,94",BRC0727B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,94","1,12",BRC0727B,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,04",BRC0727B,Nome não encontrado
Cálcio,mg,"7,85","9,42",BRC0727B,Nome não encontrado
Ferro,mg,"0,65","0,78",BRC0727B,Nome não encontrado
Sódio,mg,"96,5",115,BRC0727B,Nome não encontrado
Magnésio,mg,"14,4","17,3",BRC0727B,Nome não encontrado
Fósforo,mg,"48,4","58,1",BRC0727B,Nome não encontrado
Potássio,mg,208,250,BRC0727B,Nome não encontrado
Manganês,mg,"0,22","0,27",BRC0727B,Nome não encontrado
Zinco,mg,"1,30","1,56",BRC0727B,Nome não encontrado
Cobre,mg,"0,08","0,10",BRC0727B,Nome não encontrado
Selênio,mcg,"1,05","1,26",BRC0727B,Nome não encontrado
Vitamina A (RE),mcg,"39,3","47,2",BRC0727B,Nome não encontrado
Vitamina A (RAE),mcg,"19,8","23,8",BRC0727B,Nome não encontrado
Vitamina D,mcg,"0,01","0,01",BRC0727B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,94","1,13",BRC0727B,Nome não encontrado
Tiamina,mg,"0,05","0,06",BRC0727B,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0727B,Nome não encontrado
Niacina,mg,"0,57","0,68",BRC0727B,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0727B,Nome não encontrado
Vitamina B12,mcg,"0,48","0,57",BRC0727B,Nome não encontrado
Vitamina C,mg,"78,7","94,4",BRC0727B,Nome não encontrado
Equivalente de folato,mcg,"14,2","17,1",BRC0727B,Nome não encontrado
Sal de adição,g,"0,47","0,56",BRC0727B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0727B,Nome não encontrado
Gordura de adição,g,-,-,BRC0727B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0727B,Nome não encontrado
Proteína animal,g,-,-,BRC0727B,Nome não encontrado
