componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1056,950,BRC0307A,Nome não encontrado
Energia,kcal,252,227,BRC0307A,Nome não encontrado
Umidade,g,"47,2","42,5",BRC0307A,Nome não encontrado
Carboidrato total,g,"29,2","26,3",BRC0307A,Nome não encontrado
Carboidrato disponível,g,"27,7","24,9",BRC0307A,Nome não encontrado
Proteína,g,"10,3","9,29",BRC0307A,Nome não encontrado
Lipídios,g,"10,7","9,66",BRC0307A,Nome não encontrado
Fibra alimentar,g,"1,49","1,34",BRC0307A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0307A,Nome não encontrado
Cinzas,g,"2,51","2,26",BRC0307A,Nome não encontrado
Colesterol,mg,"12,5","11,3",BRC0307A,Nome não encontrado
Ácidos graxos saturados,g,"2,38","2,14",BRC0307A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,93","2,64",BRC0307A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,02","2,72",BRC0307A,Nome não encontrado
Ácidos graxos trans,g,"1,22","1,09",BRC0307A,Nome não encontrado
Cálcio,mg,"61,5","55,3",BRC0307A,Nome não encontrado
Ferro,mg,"2,14","1,92",BRC0307A,Nome não encontrado
Sódio,mg,977,879,BRC0307A,Nome não encontrado
Magnésio,mg,"36,3","32,6",BRC0307A,Nome não encontrado
Fósforo,mg,183,165,BRC0307A,Nome não encontrado
Potássio,mg,250,225,BRC0307A,Nome não encontrado
Manganês,mg,"0,86","0,77",BRC0307A,Nome não encontrado
Zinco,mg,"1,38","1,25",BRC0307A,Nome não encontrado
Cobre,mg,"0,10","0,09",BRC0307A,Nome não encontrado
Selênio,mcg,"5,46","4,91",BRC0307A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0307A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0307A,Nome não encontrado
Vitamina D,mcg,"0,16","0,14",BRC0307A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,70","0,63",BRC0307A,Nome não encontrado
Tiamina,mg,"0,23","0,21",BRC0307A,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0307A,Nome não encontrado
Niacina,mg,"1,30","1,17",BRC0307A,Nome não encontrado
Vitamina B6,mg,"0,08","0,07",BRC0307A,Nome não encontrado
Vitamina B12,mcg,"0,11","0,10",BRC0307A,Nome não encontrado
Vitamina C,mg,"1,09","0,98",BRC0307A,Nome não encontrado
Equivalente de folato,mcg,"75,8","68,2",BRC0307A,Nome não encontrado
Sal de adição,g,,,BRC0307A,Nome não encontrado
Açúcar de adição,g,,,BRC0307A,Nome não encontrado
Gordura de adição,g,-,-,BRC0307A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0307A,Nome não encontrado
Proteína animal,g,-,-,BRC0307A,Nome não encontrado
