componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,344,377,BRC0367E,Nome não encontrado
Energia,kcal,81,89,BRC0367E,Nome não encontrado
Umidade,g,"79,2","87,1",BRC0367E,Nome não encontrado
Carboidrato total,g,"1,37","1,51",BRC0367E,Nome não encontrado
Carboidrato disponível,g,"0,87","0,96",BRC0367E,Nome não encontrado
Proteína,g,"15,6","17,1",BRC0367E,Nome não encontrado
Lipídios,g,"1,62","1,78",BRC0367E,Nome não encontrado
Fibra alimentar,g,"0,50","0,55",BRC0367E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0367E,Nome não encontrado
Cinzas,g,"2,22","2,44",BRC0367E,Nome não encontrado
Colesterol,mg,"27,5","30,2",BRC0367E,Nome não encontrado
Ácidos graxos saturados,g,"0,25","0,27",BRC0367E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,34","0,38",BRC0367E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,61","0,67",BRC0367E,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0367E,Nome não encontrado
Cálcio,mg,"35,2","38,7",BRC0367E,Nome não encontrado
Ferro,mg,"0,39","0,43",BRC0367E,Nome não encontrado
Sódio,mg,377,414,BRC0367E,Nome não encontrado
Magnésio,mg,"29,7","32,7",BRC0367E,Nome não encontrado
Fósforo,mg,126,139,BRC0367E,Nome não encontrado
Potássio,mg,168,185,BRC0367E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0367E,Nome não encontrado
Zinco,mg,"1,50","1,65",BRC0367E,Nome não encontrado
Cobre,mg,"1,43","1,57",BRC0367E,Nome não encontrado
Selênio,mcg,"0,07","0,08",BRC0367E,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0367E,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0367E,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0367E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,23","0,25",BRC0367E,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0367E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0367E,Nome não encontrado
Niacina,mg,"2,55","2,81",BRC0367E,Nome não encontrado
Vitamina B6,mg,"0,10","0,11",BRC0367E,Nome não encontrado
Vitamina B12,mcg,"2,11","2,32",BRC0367E,Nome não encontrado
Vitamina C,mg,"5,08","5,58",BRC0367E,Nome não encontrado
Equivalente de folato,mcg,"3,76","4,13",BRC0367E,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0367E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0367E,Nome não encontrado
Gordura de adição,g,-,-,BRC0367E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0367E,Nome não encontrado
Proteína animal,g,-,-,BRC0367E,Nome não encontrado
