componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,686,411,BRC0099K,Nome não encontrado
Energia,kcal,164,98,BRC0099K,Nome não encontrado
Umidade,g,"54,5","32,7",BRC0099K,Nome não encontrado
Carboidrato total,g,"28,1","16,9",BRC0099K,Nome não encontrado
Carboidrato disponível,g,"22,3","13,4",BRC0099K,Nome não encontrado
Proteína,g,"3,18","1,91",BRC0099K,Nome não encontrado
Lipídios,g,"13,4","8,04",BRC0099K,Nome não encontrado
Fibra alimentar,g,"5,85","3,51",BRC0099K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0099K,Nome não encontrado
Cinzas,g,"0,81","0,49",BRC0099K,Nome não encontrado
Colesterol,mg,"44,1","26,5",BRC0099K,Nome não encontrado
Ácidos graxos saturados,g,"7,19","4,31",BRC0099K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,51","2,71",BRC0099K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,81","0,49",BRC0099K,Nome não encontrado
Ácidos graxos trans,g,"0,28","0,17",BRC0099K,Nome não encontrado
Cálcio,mg,"93,6","56,2",BRC0099K,Nome não encontrado
Ferro,mg,"0,27","0,16",BRC0099K,Nome não encontrado
Sódio,mg,"74,4","44,6",BRC0099K,Nome não encontrado
Magnésio,mg,"19,3","11,6",BRC0099K,Nome não encontrado
Fósforo,mg,"88,1","52,8",BRC0099K,Nome não encontrado
Potássio,mg,152,"91,7",BRC0099K,Nome não encontrado
Manganês,mg,"0,08","0,05",BRC0099K,Nome não encontrado
Zinco,mg,"0,59","0,36",BRC0099K,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0099K,Nome não encontrado
Selênio,mcg,"1,44","0,87",BRC0099K,Nome não encontrado
Vitamina A (RE),mcg,"49,1","29,5",BRC0099K,Nome não encontrado
Vitamina A (RAE),mcg,"48,3","29,0",BRC0099K,Nome não encontrado
Vitamina D,mcg,"0,18","0,11",BRC0099K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,14","0,08",BRC0099K,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0099K,Nome não encontrado
Riboflavina,mg,"0,15","0,09",BRC0099K,Nome não encontrado
Niacina,mg,"0,09","0,06",BRC0099K,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0099K,Nome não encontrado
Vitamina B12,mcg,"0,25","0,15",BRC0099K,Nome não encontrado
Vitamina C,mg,"0,59","0,35",BRC0099K,Nome não encontrado
Equivalente de folato,mcg,"5,19","3,11",BRC0099K,Nome não encontrado
Sal de adição,g,,,BRC0099K,Nome não encontrado
Açúcar de adição,g,,,BRC0099K,Nome não encontrado
Gordura de adição,g,-,-,BRC0099K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0099K,Nome não encontrado
Proteína animal,g,-,-,BRC0099K,Nome não encontrado
