componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (120 g),codigo_alimento,nome_alimento
Energia,kJ,198,237,BRC0055C,Nome não encontrado
Energia,kcal,47,56,BRC0055C,Nome não encontrado
Umidade,g,"87,1",104,BRC0055C,Nome não encontrado
Carboidrato total,g,"11,5","13,8",BRC0055C,Nome não encontrado
Carboidrato disponível,g,"9,45","11,3",BRC0055C,Nome não encontrado
Proteína,g,"0,87","1,05",BRC0055C,Nome não encontrado
Lipídios,g,"0,18","0,21",BRC0055C,Nome não encontrado
Fibra alimentar,g,"2,03","2,44",BRC0055C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0055C,Nome não encontrado
Cinzas,g,"0,38","0,45",BRC0055C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0055C,Nome não encontrado
Ácidos graxos saturados,g,"0,01","0,01",BRC0055C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,02",BRC0055C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,12",BRC0055C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0055C,Nome não encontrado
Cálcio,mg,"4,79","5,75",BRC0055C,Nome não encontrado
Ferro,mg,"0,20","0,24",BRC0055C,Nome não encontrado
Sódio,mg,"4,10","4,91",BRC0055C,Nome não encontrado
Magnésio,mg,"7,36","8,83",BRC0055C,Nome não encontrado
Fósforo,mg,"10,7","12,9",BRC0055C,Nome não encontrado
Potássio,mg,132,159,BRC0055C,Nome não encontrado
Manganês,mg,"0,13","0,15",BRC0055C,Nome não encontrado
Zinco,mg,"0,24","0,29",BRC0055C,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0055C,Nome não encontrado
Selênio,mcg,"0,42","0,50",BRC0055C,Nome não encontrado
Vitamina A (RE),mcg,"3,31","3,97",BRC0055C,Nome não encontrado
Vitamina A (RAE),mcg,"1,65","1,98",BRC0055C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0055C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08","0,10",BRC0055C,Nome não encontrado
Tiamina,mg,"0,12","0,14",BRC0055C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0055C,Nome não encontrado
Niacina,mg,traços,traços,BRC0055C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0055C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0055C,Nome não encontrado
Vitamina C,mg,"60,9","73,0",BRC0055C,Nome não encontrado
Equivalente de folato,mcg,"8,32","9,98",BRC0055C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0055C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0055C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0055C,Nome não encontrado
Proteína vegetal,g,"0,87","1,05",BRC0055C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0055C,Nome não encontrado
