componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,1127,1127,BRC0083F,Nome não encontrado
Energia,kcal,270,269,BRC0083F,Nome não encontrado
Umidade,g,"48,8","48,8",BRC0083F,Nome não encontrado
Carboidrato total,g,"0,05","0,05",BRC0083F,Nome não encontrado
Carboidrato disponível,g,"0,05","0,05",BRC0083F,Nome não encontrado
Proteína,g,"31,6","31,6",BRC0083F,Nome não encontrado
Lipídios,g,"15,9","15,9",BRC0083F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0083F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0083F,Nome não encontrado
Cinzas,g,"3,62","3,62",BRC0083F,Nome não encontrado
Colesterol,mg,106,106,BRC0083F,Nome não encontrado
Ácidos graxos saturados,g,"7,65","7,65",BRC0083F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,85","6,85",BRC0083F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,40",BRC0083F,Nome não encontrado
Ácidos graxos trans,g,"0,67","0,67",BRC0083F,Nome não encontrado
Cálcio,mg,"13,8","13,8",BRC0083F,Nome não encontrado
Ferro,mg,"2,67","2,67",BRC0083F,Nome não encontrado
Sódio,mg,1692,1692,BRC0083F,Nome não encontrado
Magnésio,mg,"12,4","12,4",BRC0083F,Nome não encontrado
Fósforo,mg,"91,6","91,6",BRC0083F,Nome não encontrado
Potássio,mg,"87,8","87,8",BRC0083F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0083F,Nome não encontrado
Zinco,mg,"6,89","6,89",BRC0083F,Nome não encontrado
Cobre,mg,"0,05","0,05",BRC0083F,Nome não encontrado
Selênio,mcg,,,BRC0083F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0083F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0083F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0083F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,12","3,12",BRC0083F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0083F,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0083F,Nome não encontrado
Niacina,mg,"1,91","1,91",BRC0083F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0083F,Nome não encontrado
Vitamina B12,mcg,"1,76","1,76",BRC0083F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0083F,Nome não encontrado
Equivalente de folato,mcg,"11,1","11,1",BRC0083F,Nome não encontrado
Sal de adição,g,,,BRC0083F,Nome não encontrado
Açúcar de adição,g,,,BRC0083F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0083F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0083F,Nome não encontrado
Proteína animal,g,"31,6","31,6",BRC0083F,Nome não encontrado
