componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,592,473,BRC0008C,Nome não encontrado
Energia,kcal,140,111,BRC0008C,Nome não encontrado
Umidade,g,"63,9","51,1",BRC0008C,Nome não encontrado
Carboidrato total,g,"33,7","26,9",BRC0008C,Nome não encontrado
Carboidrato disponível,g,"32,1","25,7",BRC0008C,Nome não encontrado
Proteína,g,"1,44","1,15",BRC0008C,Nome não encontrado
Lipídios,g,"0,24","0,19",BRC0008C,Nome não encontrado
Fibra alimentar,g,"1,53","1,22",BRC0008C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0008C,Nome não encontrado
Cinzas,g,"0,78","0,63",BRC0008C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0008C,Nome não encontrado
Ácidos graxos saturados,g,"0,08","0,06",BRC0008C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0008C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0008C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0008C,Nome não encontrado
Cálcio,mg,"3,28","2,62",BRC0008C,Nome não encontrado
Ferro,mg,"0,29","0,23",BRC0008C,Nome não encontrado
Sódio,mg,traços,traços,BRC0008C,Nome não encontrado
Magnésio,mg,"29,6","23,7",BRC0008C,Nome não encontrado
Fósforo,mg,"25,5","20,4",BRC0008C,Nome não encontrado
Potássio,mg,328,262,BRC0008C,Nome não encontrado
Manganês,mg,"0,84","0,67",BRC0008C,Nome não encontrado
Zinco,mg,"0,16","0,13",BRC0008C,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0008C,Nome não encontrado
Selênio,mcg,"0,30","0,24",BRC0008C,Nome não encontrado
Vitamina A (RE),mcg,239,191,BRC0008C,Nome não encontrado
Vitamina A (RAE),mcg,119,"95,6",BRC0008C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0008C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07","0,06",BRC0008C,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0008C,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0008C,Nome não encontrado
Niacina,mg,traços,traços,BRC0008C,Nome não encontrado
Vitamina B6,mg,"0,14","0,11",BRC0008C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0008C,Nome não encontrado
Vitamina C,mg,"15,7","12,6",BRC0008C,Nome não encontrado
Equivalente de folato,mcg,"23,0","18,4",BRC0008C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0008C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0008C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0008C,Nome não encontrado
Proteína vegetal,g,"1,44","1,15",BRC0008C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0008C,Nome não encontrado
