componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1176,BRC1037F,Nome não encontrado
Energia,kcal,281,BRC1037F,Nome não encontrado
Umidade,g,"48,1",BRC1037F,Nome não encontrado
Carboidrato total,g,"14,7",BRC1037F,Nome não encontrado
Carboidrato disponível,g,"14,0",BRC1037F,Nome não encontrado
Proteína,g,"19,8",BRC1037F,Nome não encontrado
Lipídios,g,"16,1",BRC1037F,Nome não encontrado
Fibra alimentar,g,"0,71",BRC1037F,Nome não encontrado
Álcool,g,"0,00",BRC1037F,Nome não encontrado
Cinzas,g,"1,22",BRC1037F,Nome não encontrado
Colesterol,mg,114,BRC1037F,Nome não encontrado
Ácidos graxos saturados,g,"3,81",BRC1037F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,44",BRC1037F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,72",BRC1037F,Nome não encontrado
Ácidos graxos trans,g,,BRC1037F,Nome não encontrado
Cálcio,mg,"24,6",BRC1037F,Nome não encontrado
Ferro,mg,"2,88",BRC1037F,Nome não encontrado
Sódio,mg,107,BRC1037F,Nome não encontrado
Magnésio,mg,"25,0",BRC1037F,Nome não encontrado
Fósforo,mg,183,BRC1037F,Nome não encontrado
Potássio,mg,274,BRC1037F,Nome não encontrado
Manganês,mg,"0,23",BRC1037F,Nome não encontrado
Zinco,mg,"3,21",BRC1037F,Nome não encontrado
Cobre,mg,"0,18",BRC1037F,Nome não encontrado
Selênio,mcg,"30,4",BRC1037F,Nome não encontrado
Vitamina A (RE),mcg,"16,9",BRC1037F,Nome não encontrado
Vitamina A (RAE),mcg,"16,8",BRC1037F,Nome não encontrado
Vitamina D,mcg,"0,19",BRC1037F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,73",BRC1037F,Nome não encontrado
Tiamina,mg,"0,10",BRC1037F,Nome não encontrado
Riboflavina,mg,"0,23",BRC1037F,Nome não encontrado
Niacina,mg,"2,30",BRC1037F,Nome não encontrado
Vitamina B6,mg,"0,20",BRC1037F,Nome não encontrado
Vitamina B12,mcg,"0,31",BRC1037F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1037F,Nome não encontrado
Equivalente de folato,mcg,"54,2",BRC1037F,Nome não encontrado
Sal de adição,g,,BRC1037F,Nome não encontrado
Açúcar de adição,g,,BRC1037F,Nome não encontrado
Gordura de adição,g,-,BRC1037F,Nome não encontrado
Proteína vegetal,g,-,BRC1037F,Nome não encontrado
Proteína animal,g,-,BRC1037F,Nome não encontrado
