componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,453,362,BRC0692A,Nome não encontrado
Energia,kcal,108,86,BRC0692A,Nome não encontrado
Umidade,g,"75,0","60,0",BRC0692A,Nome não encontrado
Carboidrato total,g,"14,5","11,6",BRC0692A,Nome não encontrado
Carboidrato disponível,g,"13,0","10,4",BRC0692A,Nome não encontrado
Proteína,g,"5,24","4,20",BRC0692A,Nome não encontrado
Lipídios,g,"3,46","2,77",BRC0692A,Nome não encontrado
Fibra alimentar,g,"1,98","1,59",BRC0692A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0692A,Nome não encontrado
Cinzas,g,"1,56","1,25",BRC0692A,Nome não encontrado
Colesterol,mg,"34,4","27,5",BRC0692A,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,63",BRC0692A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,24","0,99",BRC0692A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,36","1,09",BRC0692A,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0692A,Nome não encontrado
Cálcio,mg,"13,4","10,7",BRC0692A,Nome não encontrado
Ferro,mg,"1,12","0,89",BRC0692A,Nome não encontrado
Sódio,mg,479,383,BRC0692A,Nome não encontrado
Magnésio,mg,"11,1","8,88",BRC0692A,Nome não encontrado
Fósforo,mg,"60,4","48,3",BRC0692A,Nome não encontrado
Potássio,mg,127,102,BRC0692A,Nome não encontrado
Manganês,mg,"0,33","0,27",BRC0692A,Nome não encontrado
Zinco,mg,"0,39","0,31",BRC0692A,Nome não encontrado
Cobre,mg,"0,06","0,05",BRC0692A,Nome não encontrado
Selênio,mcg,"1,93","1,55",BRC0692A,Nome não encontrado
Vitamina A (RE),mcg,"37,5","30,0",BRC0692A,Nome não encontrado
Vitamina A (RAE),mcg,"23,3","18,6",BRC0692A,Nome não encontrado
Vitamina D,mcg,"0,19","0,15",BRC0692A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52","0,42",BRC0692A,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0692A,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0692A,Nome não encontrado
Niacina,mg,"0,32","0,26",BRC0692A,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0692A,Nome não encontrado
Vitamina B12,mcg,"0,24","0,19",BRC0692A,Nome não encontrado
Vitamina C,mg,"4,44","3,55",BRC0692A,Nome não encontrado
Equivalente de folato,mcg,"41,1","32,8",BRC0692A,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0692A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0692A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0692A,Nome não encontrado
Proteína vegetal,g,,,BRC0692A,Nome não encontrado
Proteína animal,g,,,BRC0692A,Nome não encontrado
