componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1300,1169,BRC0321A,Nome não encontrado
Energia,kcal,309,278,BRC0321A,Nome não encontrado
Umidade,g,"34,3","30,9",BRC0321A,Nome não encontrado
Carboidrato total,g,"35,0","31,5",BRC0321A,Nome não encontrado
Carboidrato disponível,g,"33,6","30,2",BRC0321A,Nome não encontrado
Proteína,g,"16,1","14,5",BRC0321A,Nome não encontrado
Lipídios,g,"12,0","10,8",BRC0321A,Nome não encontrado
Fibra alimentar,g,"1,45","1,30",BRC0321A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0321A,Nome não encontrado
Cinzas,g,"2,61","2,35",BRC0321A,Nome não encontrado
Colesterol,mg,"35,4","31,8",BRC0321A,Nome não encontrado
Ácidos graxos saturados,g,"6,71","6,04",BRC0321A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,99","2,69",BRC0321A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,49","0,44",BRC0321A,Nome não encontrado
Ácidos graxos trans,g,"0,52","0,47",BRC0321A,Nome não encontrado
Cálcio,mg,352,316,BRC0321A,Nome não encontrado
Ferro,mg,"2,53","2,27",BRC0321A,Nome não encontrado
Sódio,mg,604,543,BRC0321A,Nome não encontrado
Magnésio,mg,"24,0","21,6",BRC0321A,Nome não encontrado
Fósforo,mg,261,235,BRC0321A,Nome não encontrado
Potássio,mg,113,102,BRC0321A,Nome não encontrado
Manganês,mg,"0,28","0,25",BRC0321A,Nome não encontrado
Zinco,mg,"2,06","1,85",BRC0321A,Nome não encontrado
Cobre,mg,"0,10","0,09",BRC0321A,Nome não encontrado
Selênio,mcg,"4,06","3,65",BRC0321A,Nome não encontrado
Vitamina A (RE),mcg,"1,13","1,02",BRC0321A,Nome não encontrado
Vitamina A (RAE),mcg,"1,13","1,02",BRC0321A,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0321A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19","0,17",BRC0321A,Nome não encontrado
Tiamina,mg,"0,23","0,20",BRC0321A,Nome não encontrado
Riboflavina,mg,"0,48","0,43",BRC0321A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0321A,Nome não encontrado
Vitamina B6,mg,"0,35","0,32",BRC0321A,Nome não encontrado
Vitamina B12,mcg,"1,09","0,98",BRC0321A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0321A,Nome não encontrado
Equivalente de folato,mcg,"86,4","77,8",BRC0321A,Nome não encontrado
Sal de adição,g,,,BRC0321A,Nome não encontrado
Açúcar de adição,g,,,BRC0321A,Nome não encontrado
Gordura de adição,g,-,-,BRC0321A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0321A,Nome não encontrado
Proteína animal,g,-,-,BRC0321A,Nome não encontrado
