componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,425,339,BRC0695A,Nome não encontrado
Energia,kcal,102,81,BRC0695A,Nome não encontrado
Umidade,g,"77,0","61,6",BRC0695A,Nome não encontrado
Carboidrato total,g,"14,8","11,9",BRC0695A,Nome não encontrado
Carboidrato disponível,g,"13,1","10,5",BRC0695A,Nome não encontrado
Proteína,g,"3,13","2,50",BRC0695A,Nome não encontrado
Lipídios,g,"3,69","2,95",BRC0695A,Nome não encontrado
Fibra alimentar,g,"2,15","1,72",BRC0695A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0695A,Nome não encontrado
Cinzas,g,"1,08","0,86",BRC0695A,Nome não encontrado
Colesterol,mg,"32,7","26,1",BRC0695A,Nome não encontrado
Ácidos graxos saturados,g,"0,73","0,58",BRC0695A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,21","0,97",BRC0695A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,48","1,18",BRC0695A,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0695A,Nome não encontrado
Cálcio,mg,"15,7","12,6",BRC0695A,Nome não encontrado
Ferro,mg,"1,05","0,84",BRC0695A,Nome não encontrado
Sódio,mg,271,217,BRC0695A,Nome não encontrado
Magnésio,mg,"9,89","7,91",BRC0695A,Nome não encontrado
Fósforo,mg,"49,6","39,7",BRC0695A,Nome não encontrado
Potássio,mg,119,"95,7",BRC0695A,Nome não encontrado
Manganês,mg,"0,35","0,28",BRC0695A,Nome não encontrado
Zinco,mg,"0,37","0,29",BRC0695A,Nome não encontrado
Cobre,mg,"0,07","0,05",BRC0695A,Nome não encontrado
Selênio,mcg,"2,80","2,24",BRC0695A,Nome não encontrado
Vitamina A (RE),mcg,"46,3","37,0",BRC0695A,Nome não encontrado
Vitamina A (RAE),mcg,"27,9","22,3",BRC0695A,Nome não encontrado
Vitamina D,mcg,"0,15","0,12",BRC0695A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,60","0,48",BRC0695A,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0695A,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0695A,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0695A,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0695A,Nome não encontrado
Vitamina B12,mcg,"0,10","0,08",BRC0695A,Nome não encontrado
Vitamina C,mg,"5,82","4,66",BRC0695A,Nome não encontrado
Equivalente de folato,mcg,"42,6","34,1",BRC0695A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0695A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0695A,Nome não encontrado
Gordura de adição,g,-,-,BRC0695A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0695A,Nome não encontrado
Proteína animal,g,-,-,BRC0695A,Nome não encontrado
