componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1000,BRC0982F,Nome não encontrado
Energia,kcal,240,BRC0982F,Nome não encontrado
Umidade,g,"53,7",BRC0982F,Nome não encontrado
Carboidrato total,g,"2,71",BRC0982F,Nome não encontrado
Carboidrato disponível,g,"2,24",BRC0982F,Nome não encontrado
Proteína,g,"23,5",BRC0982F,Nome não encontrado
Lipídios,g,"15,1",BRC0982F,Nome não encontrado
Fibra alimentar,g,"0,48",BRC0982F,Nome não encontrado
Álcool,g,"0,00",BRC0982F,Nome não encontrado
Cinzas,g,"2,12",BRC0982F,Nome não encontrado
Colesterol,mg,"68,4",BRC0982F,Nome não encontrado
Ácidos graxos saturados,g,"5,89",BRC0982F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,14",BRC0982F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,51",BRC0982F,Nome não encontrado
Ácidos graxos trans,g,"0,32",BRC0982F,Nome não encontrado
Cálcio,mg,"25,8",BRC0982F,Nome não encontrado
Ferro,mg,"2,68",BRC0982F,Nome não encontrado
Sódio,mg,562,BRC0982F,Nome não encontrado
Magnésio,mg,"19,0",BRC0982F,Nome não encontrado
Fósforo,mg,157,BRC0982F,Nome não encontrado
Potássio,mg,278,BRC0982F,Nome não encontrado
Manganês,mg,"0,15",BRC0982F,Nome não encontrado
Zinco,mg,"5,16",BRC0982F,Nome não encontrado
Cobre,mg,"0,10",BRC0982F,Nome não encontrado
Selênio,mcg,"4,43",BRC0982F,Nome não encontrado
Vitamina A (RE),mcg,"13,4",BRC0982F,Nome não encontrado
Vitamina A (RAE),mcg,"14,0",BRC0982F,Nome não encontrado
Vitamina D,mcg,"0,12",BRC0982F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71",BRC0982F,Nome não encontrado
Tiamina,mg,"0,03",BRC0982F,Nome não encontrado
Riboflavina,mg,"0,13",BRC0982F,Nome não encontrado
Niacina,mg,"1,81",BRC0982F,Nome não encontrado
Vitamina B6,mg,"0,02",BRC0982F,Nome não encontrado
Vitamina B12,mcg,"2,59",BRC0982F,Nome não encontrado
Vitamina C,mg,"2,86",BRC0982F,Nome não encontrado
Equivalente de folato,mcg,"18,1",BRC0982F,Nome não encontrado
Sal de adição,g,"0,00",BRC0982F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC0982F,Nome não encontrado
Gordura de adição,g,-,BRC0982F,Nome não encontrado
Proteína vegetal,g,-,BRC0982F,Nome não encontrado
Proteína animal,g,-,BRC0982F,Nome não encontrado
