componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,772,BRC1203A,Nome não encontrado
Energia,kcal,184,BRC1203A,Nome não encontrado
Umidade,g,"63,5",BRC1203A,Nome não encontrado
Carboidrato total,g,"17,8",BRC1203A,Nome não encontrado
Carboidrato disponível,g,"17,2",BRC1203A,Nome não encontrado
Proteína,g,"7,92",BRC1203A,Nome não encontrado
Lipídios,g,"9,20",BRC1203A,Nome não encontrado
Fibra alimentar,g,"0,75",BRC1203A,Nome não encontrado
Álcool,g,"0,00",BRC1203A,Nome não encontrado
Cinzas,g,"1,65",BRC1203A,Nome não encontrado
Colesterol,mg,"23,3",BRC1203A,Nome não encontrado
Ácidos graxos saturados,g,"5,01",BRC1203A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,20",BRC1203A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,29",BRC1203A,Nome não encontrado
Ácidos graxos trans,g,"0,29",BRC1203A,Nome não encontrado
Cálcio,mg,195,BRC1203A,Nome não encontrado
Ferro,mg,"0,35",BRC1203A,Nome não encontrado
Sódio,mg,377,BRC1203A,Nome não encontrado
Magnésio,mg,"7,03",BRC1203A,Nome não encontrado
Fósforo,mg,156,BRC1203A,Nome não encontrado
Potássio,mg,"58,4",BRC1203A,Nome não encontrado
Manganês,mg,"0,11",BRC1203A,Nome não encontrado
Zinco,mg,"1,04",BRC1203A,Nome não encontrado
Cobre,mg,"0,05",BRC1203A,Nome não encontrado
Selênio,mcg,"5,74",BRC1203A,Nome não encontrado
Vitamina A (RE),mcg,"40,8",BRC1203A,Nome não encontrado
Vitamina A (RAE),mcg,"39,1",BRC1203A,Nome não encontrado
Vitamina D,mcg,"0,28",BRC1203A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15",BRC1203A,Nome não encontrado
Tiamina,mg,"0,03",BRC1203A,Nome não encontrado
Riboflavina,mg,"0,09",BRC1203A,Nome não encontrado
Niacina,mg,"0,87",BRC1203A,Nome não encontrado
Vitamina B6,mg,"0,02",BRC1203A,Nome não encontrado
Vitamina B12,mcg,"0,43",BRC1203A,Nome não encontrado
Vitamina C,mg,"0,00",BRC1203A,Nome não encontrado
Equivalente de folato,mcg,"42,4",BRC1203A,Nome não encontrado
Sal de adição,g,,BRC1203A,Nome não encontrado
Açúcar de adição,g,,BRC1203A,Nome não encontrado
Gordura de adição,g,-,BRC1203A,Nome não encontrado
Proteína vegetal,g,-,BRC1203A,Nome não encontrado
Proteína animal,g,-,BRC1203A,Nome não encontrado
