componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (190 g),codigo_alimento,nome_alimento
Energia,kJ,1228,2333,BRC0496A,Nome não encontrado
Energia,kcal,292,554,BRC0496A,Nome não encontrado
Umidade,g,"36,7","69,7",BRC0496A,Nome não encontrado
Carboidrato total,g,"31,9","60,5",BRC0496A,Nome não encontrado
Carboidrato disponível,g,"30,4","57,8",BRC0496A,Nome não encontrado
Proteína,g,"19,5","37,1",BRC0496A,Nome não encontrado
Lipídios,g,"9,94","18,9",BRC0496A,Nome não encontrado
Fibra alimentar,g,"1,43","2,71",BRC0496A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0496A,Nome não encontrado
Cinzas,g,"1,98","3,77",BRC0496A,Nome não encontrado
Colesterol,mg,"48,0","91,3",BRC0496A,Nome não encontrado
Ácidos graxos saturados,g,"3,45","6,56",BRC0496A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,94","7,48",BRC0496A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,93","3,66",BRC0496A,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,33",BRC0496A,Nome não encontrado
Cálcio,mg,"22,1","42,0",BRC0496A,Nome não encontrado
Ferro,mg,"2,59","4,91",BRC0496A,Nome não encontrado
Sódio,mg,545,1037,BRC0496A,Nome não encontrado
Magnésio,mg,"23,4","44,5",BRC0496A,Nome não encontrado
Fósforo,mg,161,307,BRC0496A,Nome não encontrado
Potássio,mg,243,463,BRC0496A,Nome não encontrado
Manganês,mg,"0,26","0,48",BRC0496A,Nome não encontrado
Zinco,mg,"1,56","2,97",BRC0496A,Nome não encontrado
Cobre,mg,"0,10","0,20",BRC0496A,Nome não encontrado
Selênio,mcg,"3,68","6,99",BRC0496A,Nome não encontrado
Vitamina A (RE),mcg,"1,90","3,60",BRC0496A,Nome não encontrado
Vitamina A (RAE),mcg,"1,90","3,60",BRC0496A,Nome não encontrado
Vitamina D,mcg,"0,50","0,96",BRC0496A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,31","0,59",BRC0496A,Nome não encontrado
Tiamina,mg,"0,51","0,96",BRC0496A,Nome não encontrado
Riboflavina,mg,"0,38","0,73",BRC0496A,Nome não encontrado
Niacina,mg,"4,36","8,29",BRC0496A,Nome não encontrado
Vitamina B6,mg,"0,34","0,64",BRC0496A,Nome não encontrado
Vitamina B12,mcg,"0,39","0,74",BRC0496A,Nome não encontrado
Vitamina C,mg,"0,47","0,88",BRC0496A,Nome não encontrado
Equivalente de folato,mcg,"76,5",145,BRC0496A,Nome não encontrado
Sal de adição,g,,,BRC0496A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0496A,Nome não encontrado
Gordura de adição,g,-,-,BRC0496A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0496A,Nome não encontrado
Proteína animal,g,-,-,BRC0496A,Nome não encontrado
