componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,253,BRC1081B,Nome não encontrado
Energia,kcal,61,BRC1081B,Nome não encontrado
Umidade,g,"86,2",BRC1081B,Nome não encontrado
Carboidrato total,g,"7,42",BRC1081B,Nome não encontrado
Carboidrato disponível,g,"5,02",BRC1081B,Nome não encontrado
Proteína,g,"2,57",BRC1081B,Nome não encontrado
Lipídios,g,"2,83",BRC1081B,Nome não encontrado
Fibra alimentar,g,"2,40",BRC1081B,Nome não encontrado
Álcool,g,"0,00",BRC1081B,Nome não encontrado
Cinzas,g,"1,00",BRC1081B,Nome não encontrado
Colesterol,mg,"0,00",BRC1081B,Nome não encontrado
Ácidos graxos saturados,g,"0,43",BRC1081B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,97",BRC1081B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,37",BRC1081B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1081B,Nome não encontrado
Cálcio,mg,"17,1",BRC1081B,Nome não encontrado
Ferro,mg,"0,54",BRC1081B,Nome não encontrado
Sódio,mg,133,BRC1081B,Nome não encontrado
Magnésio,mg,"12,8",BRC1081B,Nome não encontrado
Fósforo,mg,"45,7",BRC1081B,Nome não encontrado
Potássio,mg,180,BRC1081B,Nome não encontrado
Manganês,mg,"0,11",BRC1081B,Nome não encontrado
Zinco,mg,"0,35",BRC1081B,Nome não encontrado
Cobre,mg,"0,11",BRC1081B,Nome não encontrado
Selênio,mcg,"0,63",BRC1081B,Nome não encontrado
Vitamina A (RE),mcg,359,BRC1081B,Nome não encontrado
Vitamina A (RAE),mcg,179,BRC1081B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1081B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,80",BRC1081B,Nome não encontrado
Tiamina,mg,"0,00",BRC1081B,Nome não encontrado
Riboflavina,mg,"0,01",BRC1081B,Nome não encontrado
Niacina,mg,"0,00",BRC1081B,Nome não encontrado
Vitamina B6,mg,"0,07",BRC1081B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1081B,Nome não encontrado
Vitamina C,mg,"6,27",BRC1081B,Nome não encontrado
Equivalente de folato,mcg,"27,0",BRC1081B,Nome não encontrado
Sal de adição,g,"0,00",BRC1081B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1081B,Nome não encontrado
Gordura de adição,g,-,BRC1081B,Nome não encontrado
Proteína vegetal,g,-,BRC1081B,Nome não encontrado
Proteína animal,g,-,BRC1081B,Nome não encontrado
