componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,1140,1139,BRC0433E,Nome não encontrado
Energia,kcal,272,272,BRC0433E,Nome não encontrado
Umidade,g,"46,2","46,2",BRC0433E,Nome não encontrado
Carboidrato total,g,"15,7","15,7",BRC0433E,Nome não encontrado
Carboidrato disponível,g,"14,7","14,7",BRC0433E,Nome não encontrado
Proteína,g,"23,6","23,6",BRC0433E,Nome não encontrado
Lipídios,g,"13,0","13,0",BRC0433E,Nome não encontrado
Fibra alimentar,g,"0,96","0,96",BRC0433E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0433E,Nome não encontrado
Cinzas,g,"1,51","1,51",BRC0433E,Nome não encontrado
Colesterol,mg,109,109,BRC0433E,Nome não encontrado
Ácidos graxos saturados,g,"2,70","2,70",BRC0433E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,34","3,34",BRC0433E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,42","6,42",BRC0433E,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,07",BRC0433E,Nome não encontrado
Cálcio,mg,"26,6","26,6",BRC0433E,Nome não encontrado
Ferro,mg,"1,92","1,92",BRC0433E,Nome não encontrado
Sódio,mg,147,147,BRC0433E,Nome não encontrado
Magnésio,mg,"36,2","36,2",BRC0433E,Nome não encontrado
Fósforo,mg,235,235,BRC0433E,Nome não encontrado
Potássio,mg,371,371,BRC0433E,Nome não encontrado
Manganês,mg,"0,34","0,34",BRC0433E,Nome não encontrado
Zinco,mg,"0,87","0,87",BRC0433E,Nome não encontrado
Cobre,mg,"0,12","0,12",BRC0433E,Nome não encontrado
Selênio,mcg,"78,2","78,2",BRC0433E,Nome não encontrado
Vitamina A (RE),mcg,"78,7","78,7",BRC0433E,Nome não encontrado
Vitamina A (RAE),mcg,"78,7","78,7",BRC0433E,Nome não encontrado
Vitamina D,mcg,"0,52","0,52",BRC0433E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,13","1,13",BRC0433E,Nome não encontrado
Tiamina,mg,"0,16","0,16",BRC0433E,Nome não encontrado
Riboflavina,mg,"0,09","0,09",BRC0433E,Nome não encontrado
Niacina,mg,"2,67","2,67",BRC0433E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0433E,Nome não encontrado
Vitamina B12,mcg,"2,39","2,39",BRC0433E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0433E,Nome não encontrado
Equivalente de folato,mcg,"38,6","38,6",BRC0433E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0433E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0433E,Nome não encontrado
Gordura de adição,g,-,-,BRC0433E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0433E,Nome não encontrado
Proteína animal,g,-,-,BRC0433E,Nome não encontrado
