componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,655,589,BRC0056K,Nome não encontrado
Energia,kcal,156,139,BRC0056K,Nome não encontrado
Umidade,g,"66,0","59,4",BRC0056K,Nome não encontrado
Carboidrato total,g,"23,1","20,8",BRC0056K,Nome não encontrado
Carboidrato disponível,g,"23,1","20,8",BRC0056K,Nome não encontrado
Proteína,g,"5,20","4,68",BRC0056K,Nome não encontrado
Lipídios,g,"4,70","4,23",BRC0056K,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0056K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0056K,Nome não encontrado
Cinzas,g,"1,00","0,90",BRC0056K,Nome não encontrado
Colesterol,mg,"9,20","8,28",BRC0056K,Nome não encontrado
Ácidos graxos saturados,g,"1,29","1,16",BRC0056K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,79","2,51",BRC0056K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,11","0,10",BRC0056K,Nome não encontrado
Ácidos graxos trans,g,,,BRC0056K,Nome não encontrado
Cálcio,mg,"51,7","46,5",BRC0056K,Nome não encontrado
Ferro,mg,"1,29","1,16",BRC0056K,Nome não encontrado
Sódio,mg,154,138,BRC0056K,Nome não encontrado
Magnésio,mg,"18,2","16,4",BRC0056K,Nome não encontrado
Fósforo,mg,"56,8","51,1",BRC0056K,Nome não encontrado
Potássio,mg,186,167,BRC0056K,Nome não encontrado
Manganês,mg,"0,12","0,11",BRC0056K,Nome não encontrado
Zinco,mg,"0,35","0,31",BRC0056K,Nome não encontrado
Cobre,mg,"0,09","0,08",BRC0056K,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0056K,Nome não encontrado
Vitamina A (RE),mcg,"14,3","12,9",BRC0056K,Nome não encontrado
Vitamina A (RAE),mcg,"14,3","12,9",BRC0056K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0056K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,29",BRC0056K,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0056K,Nome não encontrado
Riboflavina,mg,"0,07","0,07",BRC0056K,Nome não encontrado
Niacina,mg,"0,13","0,11",BRC0056K,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0056K,Nome não encontrado
Vitamina B12,mcg,"0,09","0,08",BRC0056K,Nome não encontrado
Vitamina C,mg,"0,30","0,27",BRC0056K,Nome não encontrado
Equivalente de folato,mcg,"3,04","2,74",BRC0056K,Nome não encontrado
Sal de adição,g,,,BRC0056K,Nome não encontrado
Açúcar de adição,g,,,BRC0056K,Nome não encontrado
Gordura de adição,g,,,BRC0056K,Nome não encontrado
Proteína vegetal,g,,,BRC0056K,Nome não encontrado
Proteína animal,g,,,BRC0056K,Nome não encontrado
