componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,2035,BRC1165A,Nome não encontrado
Energia,kcal,489,BRC1165A,Nome não encontrado
Umidade,g,"6,58",BRC1165A,Nome não encontrado
Carboidrato total,g,"46,7",BRC1165A,Nome não encontrado
Carboidrato disponível,g,"36,4",BRC1165A,Nome não encontrado
Proteína,g,"14,8",BRC1165A,Nome não encontrado
Lipídios,g,"29,3",BRC1165A,Nome não encontrado
Fibra alimentar,g,"10,3",BRC1165A,Nome não encontrado
Álcool,g,"0,00",BRC1165A,Nome não encontrado
Cinzas,g,"2,63",BRC1165A,Nome não encontrado
Colesterol,mg,"0,00",BRC1165A,Nome não encontrado
Ácidos graxos saturados,g,"2,81",BRC1165A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"17,7",BRC1165A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,56",BRC1165A,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1165A,Nome não encontrado
Cálcio,mg,147,BRC1165A,Nome não encontrado
Ferro,mg,"3,90",BRC1165A,Nome não encontrado
Sódio,mg,218,BRC1165A,Nome não encontrado
Magnésio,mg,168,BRC1165A,Nome não encontrado
Fósforo,mg,282,BRC1165A,Nome não encontrado
Potássio,mg,514,BRC1165A,Nome não encontrado
Manganês,mg,"1,07",BRC1165A,Nome não encontrado
Zinco,mg,"2,64",BRC1165A,Nome não encontrado
Cobre,mg,"0,31",BRC1165A,Nome não encontrado
Selênio,mcg,"3,04",BRC1165A,Nome não encontrado
Vitamina A (RE),mcg,,BRC1165A,Nome não encontrado
Vitamina A (RAE),mcg,,BRC1165A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1165A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"8,00",BRC1165A,Nome não encontrado
Tiamina,mg,"0,39",BRC1165A,Nome não encontrado
Riboflavina,mg,"0,26",BRC1165A,Nome não encontrado
Niacina,mg,"3,16",BRC1165A,Nome não encontrado
Vitamina B6,mg,"0,17",BRC1165A,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1165A,Nome não encontrado
Vitamina C,mg,"1,63",BRC1165A,Nome não encontrado
Equivalente de folato,mcg,"56,9",BRC1165A,Nome não encontrado
Sal de adição,g,,BRC1165A,Nome não encontrado
Açúcar de adição,g,,BRC1165A,Nome não encontrado
Gordura de adição,g,-,BRC1165A,Nome não encontrado
Proteína vegetal,g,-,BRC1165A,Nome não encontrado
Proteína animal,g,-,BRC1165A,Nome não encontrado
