componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,133,BRC0969B,Nome não encontrado
Energia,kcal,32,BRC0969B,Nome não encontrado
Umidade,g,"92,3",BRC0969B,Nome não encontrado
Carboidrato total,g,"4,50",BRC0969B,Nome não encontrado
Carboidrato disponível,g,"3,71",BRC0969B,Nome não encontrado
Proteína,g,"1,05",BRC0969B,Nome não encontrado
Lipídios,g,"1,24",BRC0969B,Nome não encontrado
Fibra alimentar,g,"0,79",BRC0969B,Nome não encontrado
Álcool,g,"0,00",BRC0969B,Nome não encontrado
Cinzas,g,"0,93",BRC0969B,Nome não encontrado
Colesterol,mg,"0,00",BRC0969B,Nome não encontrado
Ácidos graxos saturados,g,"0,19",BRC0969B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,28",BRC0969B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,72",BRC0969B,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC0969B,Nome não encontrado
Cálcio,mg,"11,3",BRC0969B,Nome não encontrado
Ferro,mg,"0,67",BRC0969B,Nome não encontrado
Sódio,mg,362,BRC0969B,Nome não encontrado
Magnésio,mg,"9,33",BRC0969B,Nome não encontrado
Fósforo,mg,"30,1",BRC0969B,Nome não encontrado
Potássio,mg,221,BRC0969B,Nome não encontrado
Manganês,mg,"0,11",BRC0969B,Nome não encontrado
Zinco,mg,"0,15",BRC0969B,Nome não encontrado
Cobre,mg,"0,08",BRC0969B,Nome não encontrado
Selênio,mcg,"0,03",BRC0969B,Nome não encontrado
Vitamina A (RE),mcg,,BRC0969B,Nome não encontrado
Vitamina A (RAE),mcg,"22,8",BRC0969B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0969B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,68",BRC0969B,Nome não encontrado
Tiamina,mg,"0,04",BRC0969B,Nome não encontrado
Riboflavina,mg,"0,02",BRC0969B,Nome não encontrado
Niacina,mg,"0,51",BRC0969B,Nome não encontrado
Vitamina B6,mg,"0,09",BRC0969B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0969B,Nome não encontrado
Vitamina C,mg,"22,1",BRC0969B,Nome não encontrado
Equivalente de folato,mcg,"13,0",BRC0969B,Nome não encontrado
Sal de adição,g,"0,32",BRC0969B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0969B,Nome não encontrado
Gordura de adição,g,-,BRC0969B,Nome não encontrado
Proteína vegetal,g,-,BRC0969B,Nome não encontrado
Proteína animal,g,-,BRC0969B,Nome não encontrado
