componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,358,321,BRC0990B,Nome não encontrado
Energia,kcal,86,77,BRC0990B,Nome não encontrado
Umidade,g,"82,5","74,2",BRC0990B,Nome não encontrado
Carboidrato total,g,"4,74","4,27",BRC0990B,Nome não encontrado
Carboidrato disponível,g,"2,68","2,41",BRC0990B,Nome não encontrado
Proteína,g,"4,57","4,11",BRC0990B,Nome não encontrado
Lipídios,g,"6,81","6,13",BRC0990B,Nome não encontrado
Fibra alimentar,g,"2,06","1,86",BRC0990B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0990B,Nome não encontrado
Cinzas,g,"1,40","1,26",BRC0990B,Nome não encontrado
Colesterol,mg,"12,4","11,2",BRC0990B,Nome não encontrado
Ácidos graxos saturados,g,"2,80","2,52",BRC0990B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,90","2,61",BRC0990B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,55","0,50",BRC0990B,Nome não encontrado
Ácidos graxos trans,g,"0,17","0,15",BRC0990B,Nome não encontrado
Cálcio,mg,150,135,BRC0990B,Nome não encontrado
Ferro,mg,"1,04","0,94",BRC0990B,Nome não encontrado
Sódio,mg,164,148,BRC0990B,Nome não encontrado
Magnésio,mg,"12,4","11,1",BRC0990B,Nome não encontrado
Fósforo,mg,"47,8","43,0",BRC0990B,Nome não encontrado
Potássio,mg,162,146,BRC0990B,Nome não encontrado
Manganês,mg,"0,10","0,09",BRC0990B,Nome não encontrado
Zinco,mg,"0,52","0,46",BRC0990B,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0990B,Nome não encontrado
Selênio,mcg,"2,14","1,93",BRC0990B,Nome não encontrado
Vitamina A (RE),mcg,141,127,BRC0990B,Nome não encontrado
Vitamina A (RAE),mcg,196,176,BRC0990B,Nome não encontrado
Vitamina D,mcg,"0,42","0,38",BRC0990B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,21","1,09",BRC0990B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0990B,Nome não encontrado
Riboflavina,mg,"0,07","0,06",BRC0990B,Nome não encontrado
Niacina,mg,traços,traços,BRC0990B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0990B,Nome não encontrado
Vitamina B12,mcg,"0,28","0,25",BRC0990B,Nome não encontrado
Vitamina C,mg,"18,6","16,8",BRC0990B,Nome não encontrado
Equivalente de folato,mcg,"33,1","29,8",BRC0990B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0990B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0990B,Nome não encontrado
Gordura de adição,g,-,-,BRC0990B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0990B,Nome não encontrado
Proteína animal,g,-,-,BRC0990B,Nome não encontrado
