componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,1021,918,BRC0406B,Nome não encontrado
Energia,kcal,247,221,BRC0406B,Nome não encontrado
Umidade,g,"61,8","55,6",BRC0406B,Nome não encontrado
Carboidrato total,g,"7,57","6,81",BRC0406B,Nome não encontrado
Carboidrato disponível,g,"5,95","5,35",BRC0406B,Nome não encontrado
Proteína,g,"7,53","6,78",BRC0406B,Nome não encontrado
Lipídios,g,"21,1","18,9",BRC0406B,Nome não encontrado
Fibra alimentar,g,"1,63","1,46",BRC0406B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0406B,Nome não encontrado
Cinzas,g,"2,09","1,88",BRC0406B,Nome não encontrado
Colesterol,mg,"21,2","19,0",BRC0406B,Nome não encontrado
Ácidos graxos saturados,g,"5,92","5,33",BRC0406B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"12,2","11,0",BRC0406B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,62","1,46",BRC0406B,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,21",BRC0406B,Nome não encontrado
Cálcio,mg,114,102,BRC0406B,Nome não encontrado
Ferro,mg,"0,69","0,62",BRC0406B,Nome não encontrado
Sódio,mg,479,431,BRC0406B,Nome não encontrado
Magnésio,mg,"19,7","17,7",BRC0406B,Nome não encontrado
Fósforo,mg,145,131,BRC0406B,Nome não encontrado
Potássio,mg,214,193,BRC0406B,Nome não encontrado
Manganês,mg,"0,14","0,12",BRC0406B,Nome não encontrado
Zinco,mg,"1,12","1,00",BRC0406B,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0406B,Nome não encontrado
Selênio,mcg,"0,21","0,19",BRC0406B,Nome não encontrado
Vitamina A (RE),mcg,253,227,BRC0406B,Nome não encontrado
Vitamina A (RAE),mcg,126,113,BRC0406B,Nome não encontrado
Vitamina D,mcg,"0,11","0,10",BRC0406B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,90","2,61",BRC0406B,Nome não encontrado
Tiamina,mg,"0,06","0,05",BRC0406B,Nome não encontrado
Riboflavina,mg,"0,06","0,05",BRC0406B,Nome não encontrado
Niacina,mg,"0,17","0,15",BRC0406B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0406B,Nome não encontrado
Vitamina B12,mcg,"0,66","0,59",BRC0406B,Nome não encontrado
Vitamina C,mg,"27,4","24,7",BRC0406B,Nome não encontrado
Equivalente de folato,mcg,"35,3","31,8",BRC0406B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0406B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0406B,Nome não encontrado
Gordura de adição,g,-,-,BRC0406B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0406B,Nome não encontrado
Proteína animal,g,-,-,BRC0406B,Nome não encontrado
