componente,unidade,Valor por 100g,Porção Média (130 g),codigo_alimento,nome_alimento
Energia,kJ,747,971,BRC0154F,Nome não encontrado
Energia,kcal,179,232,BRC0154F,Nome não encontrado
Umidade,g,"68,0","88,4",BRC0154F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0154F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0154F,Nome não encontrado
Proteína,g,"19,8","25,7",BRC0154F,Nome não encontrado
Lipídios,g,"11,1","14,5",BRC0154F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0154F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0154F,Nome não encontrado
Cinzas,g,"1,11","1,44",BRC0154F,Nome não encontrado
Colesterol,mg,"55,8","72,5",BRC0154F,Nome não encontrado
Ácidos graxos saturados,g,"4,29","5,58",BRC0154F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,87","6,33",BRC0154F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,45","1,89",BRC0154F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0154F,Nome não encontrado
Cálcio,mg,"7,56","9,82",BRC0154F,Nome não encontrado
Ferro,mg,"0,70","0,91",BRC0154F,Nome não encontrado
Sódio,mg,"74,3","96,6",BRC0154F,Nome não encontrado
Magnésio,mg,"23,2","30,2",BRC0154F,Nome não encontrado
Fósforo,mg,185,240,BRC0154F,Nome não encontrado
Potássio,mg,293,381,BRC0154F,Nome não encontrado
Manganês,mg,traços,traços,BRC0154F,Nome não encontrado
Zinco,mg,"1,98","2,57",BRC0154F,Nome não encontrado
Cobre,mg,"0,07","0,10",BRC0154F,Nome não encontrado
Selênio,mcg,"7,80","10,1",BRC0154F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0154F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0154F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0154F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0154F,Nome não encontrado
Tiamina,mg,"0,88","1,15",BRC0154F,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0154F,Nome não encontrado
Niacina,mg,"7,60","9,88",BRC0154F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0154F,Nome não encontrado
Vitamina B12,mcg,"0,63","0,82",BRC0154F,Nome não encontrado
Vitamina C,mg,"0,48","0,62",BRC0154F,Nome não encontrado
Equivalente de folato,mcg,"4,80","6,24",BRC0154F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0154F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0154F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0154F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0154F,Nome não encontrado
Proteína animal,g,"19,8","25,7",BRC0154F,Nome não encontrado
