componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,1777,1243,BRC0113K,Nome não encontrado
Energia,kcal,424,296,BRC0113K,Nome não encontrado
Umidade,g,"17,2","12,0",BRC0113K,Nome não encontrado
Carboidrato total,g,"55,2","38,6",BRC0113K,Nome não encontrado
Carboidrato disponível,g,"54,1","37,9",BRC0113K,Nome não encontrado
Proteína,g,"6,97","4,88",BRC0113K,Nome não encontrado
Lipídios,g,"19,7","13,8",BRC0113K,Nome não encontrado
Fibra alimentar,g,"1,05","0,73",BRC0113K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0113K,Nome não encontrado
Cinzas,g,"0,95","0,67",BRC0113K,Nome não encontrado
Colesterol,mg,104,"73,4",BRC0113K,Nome não encontrado
Ácidos graxos saturados,g,"8,71","6,09",BRC0113K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,12","4,98",BRC0113K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,04","1,42",BRC0113K,Nome não encontrado
Ácidos graxos trans,g,"0,42","0,29",BRC0113K,Nome não encontrado
Cálcio,mg,"78,4","54,9",BRC0113K,Nome não encontrado
Ferro,mg,"1,85","1,30",BRC0113K,Nome não encontrado
Sódio,mg,"71,4","50,0",BRC0113K,Nome não encontrado
Magnésio,mg,"21,6","15,1",BRC0113K,Nome não encontrado
Fósforo,mg,116,"81,7",BRC0113K,Nome não encontrado
Potássio,mg,168,117,BRC0113K,Nome não encontrado
Manganês,mg,"0,35","0,24",BRC0113K,Nome não encontrado
Zinco,mg,"0,88","0,62",BRC0113K,Nome não encontrado
Cobre,mg,"0,12","0,08",BRC0113K,Nome não encontrado
Selênio,mcg,"5,39","3,77",BRC0113K,Nome não encontrado
Vitamina A (RE),mcg,192,134,BRC0113K,Nome não encontrado
Vitamina A (RAE),mcg,190,133,BRC0113K,Nome não encontrado
Vitamina D,mcg,"0,40","0,28",BRC0113K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,47",BRC0113K,Nome não encontrado
Tiamina,mg,"0,10","0,07",BRC0113K,Nome não encontrado
Riboflavina,mg,"0,19","0,13",BRC0113K,Nome não encontrado
Niacina,mg,"0,58","0,41",BRC0113K,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0113K,Nome não encontrado
Vitamina B12,mcg,"0,28","0,20",BRC0113K,Nome não encontrado
Vitamina C,mg,"0,04","0,02",BRC0113K,Nome não encontrado
Equivalente de folato,mcg,"55,5","38,8",BRC0113K,Nome não encontrado
Sal de adição,g,,,BRC0113K,Nome não encontrado
Açúcar de adição,g,,,BRC0113K,Nome não encontrado
Gordura de adição,g,-,-,BRC0113K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0113K,Nome não encontrado
Proteína animal,g,-,-,BRC0113K,Nome não encontrado
