componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,739,BRC0566F,Nome não encontrado
Energia,kcal,177,BRC0566F,Nome não encontrado
Umidade,g,"69,2",BRC0566F,Nome não encontrado
Carboidrato total,g,"2,68",BRC0566F,Nome não encontrado
Carboidrato disponível,g,"0,71",BRC0566F,Nome não encontrado
Proteína,g,"15,7",BRC0566F,Nome não encontrado
Lipídios,g,"10,9",BRC0566F,Nome não encontrado
Fibra alimentar,g,"1,96",BRC0566F,Nome não encontrado
Álcool,g,"0,01",BRC0566F,Nome não encontrado
Cinzas,g,"1,53",BRC0566F,Nome não encontrado
Colesterol,mg,185,BRC0566F,Nome não encontrado
Ácidos graxos saturados,g,"3,28",BRC0566F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,25",BRC0566F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,55",BRC0566F,Nome não encontrado
Ácidos graxos trans,g,"0,02",BRC0566F,Nome não encontrado
Cálcio,mg,"19,1",BRC0566F,Nome não encontrado
Ferro,mg,"4,30",BRC0566F,Nome não encontrado
Sódio,mg,309,BRC0566F,Nome não encontrado
Magnésio,mg,"22,4",BRC0566F,Nome não encontrado
Fósforo,mg,160,BRC0566F,Nome não encontrado
Potássio,mg,190,BRC0566F,Nome não encontrado
Manganês,mg,"0,16",BRC0566F,Nome não encontrado
Zinco,mg,"1,33",BRC0566F,Nome não encontrado
Cobre,mg,"0,24",BRC0566F,Nome não encontrado
Selênio,mcg,"30,6",BRC0566F,Nome não encontrado
Vitamina A (RE),mcg,457,BRC0566F,Nome não encontrado
Vitamina A (RAE),mcg,264,BRC0566F,Nome não encontrado
Vitamina D,mcg,"0,01",BRC0566F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,80",BRC0566F,Nome não encontrado
Tiamina,mg,"0,05",BRC0566F,Nome não encontrado
Riboflavina,mg,traços,BRC0566F,Nome não encontrado
Niacina,mg,"2,01",BRC0566F,Nome não encontrado
Vitamina B6,mg,"0,05",BRC0566F,Nome não encontrado
Vitamina B12,mcg,"1,69",BRC0566F,Nome não encontrado
Vitamina C,mg,"22,5",BRC0566F,Nome não encontrado
Equivalente de folato,mcg,"13,7",BRC0566F,Nome não encontrado
Sal de adição,g,"0,45",BRC0566F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0566F,Nome não encontrado
Gordura de adição,g,-,BRC0566F,Nome não encontrado
Proteína vegetal,g,-,BRC0566F,Nome não encontrado
Proteína animal,g,-,BRC0566F,Nome não encontrado
