componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,676,811,BRC0165F,Nome não encontrado
Energia,kcal,162,194,BRC0165F,Nome não encontrado
Umidade,g,"70,0","84,0",BRC0165F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0165F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0165F,Nome não encontrado
Proteína,g,"18,0","21,6",BRC0165F,Nome não encontrado
Lipídios,g,"10,00","12,0",BRC0165F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0165F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0165F,Nome não encontrado
Cinzas,g,"2,00","2,40",BRC0165F,Nome não encontrado
Colesterol,mg,"63,2","75,8",BRC0165F,Nome não encontrado
Ácidos graxos saturados,g,"3,76","4,52",BRC0165F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,22","5,06",BRC0165F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,14","1,37",BRC0165F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0165F,Nome não encontrado
Cálcio,mg,"3,86","4,64",BRC0165F,Nome não encontrado
Ferro,mg,"0,44","0,53",BRC0165F,Nome não encontrado
Sódio,mg,"49,3","59,2",BRC0165F,Nome não encontrado
Magnésio,mg,"22,2","26,7",BRC0165F,Nome não encontrado
Fósforo,mg,180,217,BRC0165F,Nome não encontrado
Potássio,mg,310,373,BRC0165F,Nome não encontrado
Manganês,mg,traços,traços,BRC0165F,Nome não encontrado
Zinco,mg,"0,87","1,04",BRC0165F,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0165F,Nome não encontrado
Selênio,mcg,,,BRC0165F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0165F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0165F,Nome não encontrado
Vitamina D,mcg,,,BRC0165F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0165F,Nome não encontrado
Tiamina,mg,"0,95","1,14",BRC0165F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0165F,Nome não encontrado
Niacina,mg,"13,8","16,6",BRC0165F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0165F,Nome não encontrado
Vitamina B12,mcg,,,BRC0165F,Nome não encontrado
Vitamina C,mg,,,BRC0165F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0165F,Nome não encontrado
Sal de adição,g,,,BRC0165F,Nome não encontrado
Açúcar de adição,g,,,BRC0165F,Nome não encontrado
Gordura de adição,g,,,BRC0165F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0165F,Nome não encontrado
Proteína animal,g,"18,0","21,6",BRC0165F,Nome não encontrado
