componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,223,155,BRC0543B,Nome não encontrado
Energia,kcal,54,37,BRC0543B,Nome não encontrado
Umidade,g,"89,6","62,7",BRC0543B,Nome não encontrado
Carboidrato total,g,"5,11","3,57",BRC0543B,Nome não encontrado
Carboidrato disponível,g,"3,51","2,46",BRC0543B,Nome não encontrado
Proteína,g,"1,08","0,75",BRC0543B,Nome não encontrado
Lipídios,g,"3,56","2,49",BRC0543B,Nome não encontrado
Fibra alimentar,g,"1,59","1,11",BRC0543B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0543B,Nome não encontrado
Cinzas,g,"0,62","0,43",BRC0543B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0543B,Nome não encontrado
Ácidos graxos saturados,g,"0,54","0,38",BRC0543B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,44","1,71",BRC0543B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,31",BRC0543B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0543B,Nome não encontrado
Cálcio,mg,"15,2","10,6",BRC0543B,Nome não encontrado
Ferro,mg,"0,49","0,35",BRC0543B,Nome não encontrado
Sódio,mg,"53,5","37,4",BRC0543B,Nome não encontrado
Magnésio,mg,"10,3","7,23",BRC0543B,Nome não encontrado
Fósforo,mg,"19,3","13,5",BRC0543B,Nome não encontrado
Potássio,mg,207,144,BRC0543B,Nome não encontrado
Manganês,mg,"0,17","0,12",BRC0543B,Nome não encontrado
Zinco,mg,"0,24","0,17",BRC0543B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0543B,Nome não encontrado
Selênio,mcg,"0,21","0,14",BRC0543B,Nome não encontrado
Vitamina A (RE),mcg,"81,9","57,4",BRC0543B,Nome não encontrado
Vitamina A (RAE),mcg,"41,0","28,7",BRC0543B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0543B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,52","1,06",BRC0543B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0543B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0543B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0543B,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0543B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0543B,Nome não encontrado
Vitamina C,mg,133,"93,7",BRC0543B,Nome não encontrado
Equivalente de folato,mcg,"29,1","20,4",BRC0543B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0543B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0543B,Nome não encontrado
Gordura de adição,g,-,-,BRC0543B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0543B,Nome não encontrado
Proteína animal,g,-,-,BRC0543B,Nome não encontrado
