componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,226,158,BRC0542B,Nome não encontrado
Energia,kcal,54,38,BRC0542B,Nome não encontrado
Umidade,g,"89,4","62,6",BRC0542B,Nome não encontrado
Carboidrato total,g,"5,27","3,69",BRC0542B,Nome não encontrado
Carboidrato disponível,g,"3,64","2,55",BRC0542B,Nome não encontrado
Proteína,g,"1,11","0,77",BRC0542B,Nome não encontrado
Lipídios,g,"3,57","2,50",BRC0542B,Nome não encontrado
Fibra alimentar,g,"1,63","1,14",BRC0542B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0542B,Nome não encontrado
Cinzas,g,"0,62","0,44",BRC0542B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0542B,Nome não encontrado
Ácidos graxos saturados,g,"0,54","0,38",BRC0542B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,44","1,71",BRC0542B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,31",BRC0542B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0542B,Nome não encontrado
Cálcio,mg,"16,6","11,6",BRC0542B,Nome não encontrado
Ferro,mg,"0,49","0,35",BRC0542B,Nome não encontrado
Sódio,mg,"53,4","37,3",BRC0542B,Nome não encontrado
Magnésio,mg,"10,5","7,34",BRC0542B,Nome não encontrado
Fósforo,mg,"19,8","13,8",BRC0542B,Nome não encontrado
Potássio,mg,208,146,BRC0542B,Nome não encontrado
Manganês,mg,"0,17","0,12",BRC0542B,Nome não encontrado
Zinco,mg,"0,22","0,15",BRC0542B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0542B,Nome não encontrado
Selênio,mcg,"0,22","0,15",BRC0542B,Nome não encontrado
Vitamina A (RE),mcg,"82,1","57,4",BRC0542B,Nome não encontrado
Vitamina A (RAE),mcg,"41,0","28,7",BRC0542B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0542B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,52","1,07",BRC0542B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0542B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0542B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0542B,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0542B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0542B,Nome não encontrado
Vitamina C,mg,135,"94,6",BRC0542B,Nome não encontrado
Equivalente de folato,mcg,"29,4","20,6",BRC0542B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0542B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0542B,Nome não encontrado
Gordura de adição,g,-,-,BRC0542B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0542B,Nome não encontrado
Proteína animal,g,-,-,BRC0542B,Nome não encontrado
