componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,696,556,BRC0855B,Nome não encontrado
Energia,kcal,166,132,BRC0855B,Nome não encontrado
Umidade,g,"65,2","52,2",BRC0855B,Nome não encontrado
Carboidrato total,g,"16,3","13,0",BRC0855B,Nome não encontrado
Carboidrato disponível,g,"15,1","12,1",BRC0855B,Nome não encontrado
Proteína,g,"10,0","8,04",BRC0855B,Nome não encontrado
Lipídios,g,"6,97","5,58",BRC0855B,Nome não encontrado
Fibra alimentar,g,"1,23","0,98",BRC0855B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0855B,Nome não encontrado
Cinzas,g,"1,51","1,21",BRC0855B,Nome não encontrado
Colesterol,mg,"40,0","32,0",BRC0855B,Nome não encontrado
Ácidos graxos saturados,g,"3,25","2,60",BRC0855B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,97","1,57",BRC0855B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,91","0,73",BRC0855B,Nome não encontrado
Ácidos graxos trans,g,"0,16","0,13",BRC0855B,Nome não encontrado
Cálcio,mg,"69,4","55,5",BRC0855B,Nome não encontrado
Ferro,mg,"0,43","0,34",BRC0855B,Nome não encontrado
Sódio,mg,307,246,BRC0855B,Nome não encontrado
Magnésio,mg,"28,2","22,6",BRC0855B,Nome não encontrado
Fósforo,mg,141,112,BRC0855B,Nome não encontrado
Potássio,mg,192,153,BRC0855B,Nome não encontrado
Manganês,mg,"0,07","0,06",BRC0855B,Nome não encontrado
Zinco,mg,"0,64","0,51",BRC0855B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0855B,Nome não encontrado
Selênio,mcg,"4,65","3,72",BRC0855B,Nome não encontrado
Vitamina A (RE),mcg,"43,9","35,1",BRC0855B,Nome não encontrado
Vitamina A (RAE),mcg,"41,0","32,8",BRC0855B,Nome não encontrado
Vitamina D,mcg,"0,11","0,09",BRC0855B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,47",BRC0855B,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0855B,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0855B,Nome não encontrado
Niacina,mg,"1,70","1,36",BRC0855B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0855B,Nome não encontrado
Vitamina B12,mcg,"0,16","0,13",BRC0855B,Nome não encontrado
Vitamina C,mg,"7,97","6,38",BRC0855B,Nome não encontrado
Equivalente de folato,mcg,"11,6","9,30",BRC0855B,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0855B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0855B,Nome não encontrado
Gordura de adição,g,-,-,BRC0855B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0855B,Nome não encontrado
Proteína animal,g,-,-,BRC0855B,Nome não encontrado
