componente,unidade,Valor por 100g,Porção Média (30 g),codigo_alimento,nome_alimento
Energia,kJ,1923,576,BRC0959A,Nome não encontrado
Energia,kcal,462,138,BRC0959A,Nome não encontrado
Umidade,g,"14,2","4,27",BRC0959A,Nome não encontrado
Carboidrato total,g,"45,7","13,7",BRC0959A,Nome não encontrado
Carboidrato disponível,g,"36,4","10,9",BRC0959A,Nome não encontrado
Proteína,g,"11,1","3,32",BRC0959A,Nome não encontrado
Lipídios,g,"28,1","8,44",BRC0959A,Nome não encontrado
Fibra alimentar,g,"9,24","2,77",BRC0959A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0959A,Nome não encontrado
Cinzas,g,"0,90","0,27",BRC0959A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0959A,Nome não encontrado
Ácidos graxos saturados,g,"8,42","2,52",BRC0959A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"8,29","2,49",BRC0959A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"8,82","2,65",BRC0959A,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,01",BRC0959A,Nome não encontrado
Cálcio,mg,"62,4","18,7",BRC0959A,Nome não encontrado
Ferro,mg,"3,76","1,13",BRC0959A,Nome não encontrado
Sódio,mg,"7,08","2,12",BRC0959A,Nome não encontrado
Magnésio,mg,125,"37,7",BRC0959A,Nome não encontrado
Fósforo,mg,254,"76,4",BRC0959A,Nome não encontrado
Potássio,mg,415,124,BRC0959A,Nome não encontrado
Manganês,mg,"1,31","0,39",BRC0959A,Nome não encontrado
Zinco,mg,"2,47","0,74",BRC0959A,Nome não encontrado
Cobre,mg,"0,63","0,19",BRC0959A,Nome não encontrado
Selênio,mcg,"2,96","0,89",BRC0959A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0959A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0959A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0959A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,60","1,08",BRC0959A,Nome não encontrado
Tiamina,mg,"0,22","0,06",BRC0959A,Nome não encontrado
Riboflavina,mg,"0,15","0,04",BRC0959A,Nome não encontrado
Niacina,mg,"2,25","0,68",BRC0959A,Nome não encontrado
Vitamina B6,mg,"0,08","0,02",BRC0959A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0959A,Nome não encontrado
Vitamina C,mg,"1,01","0,30",BRC0959A,Nome não encontrado
Equivalente de folato,mcg,"38,9","11,7",BRC0959A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0959A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0959A,Nome não encontrado
Gordura de adição,g,-,-,BRC0959A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0959A,Nome não encontrado
Proteína animal,g,-,-,BRC0959A,Nome não encontrado
