componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,263,BRC1010B,Nome não encontrado
Energia,kcal,63,BRC1010B,Nome não encontrado
Umidade,g,"83,0",BRC1010B,Nome não encontrado
Carboidrato total,g,"11,1",BRC1010B,Nome não encontrado
Carboidrato disponível,g,"6,44",BRC1010B,Nome não encontrado
Proteína,g,"3,95",BRC1010B,Nome não encontrado
Lipídios,g,"1,34",BRC1010B,Nome não encontrado
Fibra alimentar,g,"4,63",BRC1010B,Nome não encontrado
Álcool,g,"0,00",BRC1010B,Nome não encontrado
Cinzas,g,"0,65",BRC1010B,Nome não encontrado
Colesterol,mg,"0,00",BRC1010B,Nome não encontrado
Ácidos graxos saturados,g,"0,20",BRC1010B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,25",BRC1010B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,75",BRC1010B,Nome não encontrado
Ácidos graxos trans,g,"0,01",BRC1010B,Nome não encontrado
Cálcio,mg,"22,0",BRC1010B,Nome não encontrado
Ferro,mg,"1,59",BRC1010B,Nome não encontrado
Sódio,mg,"4,24",BRC1010B,Nome não encontrado
Magnésio,mg,"19,7",BRC1010B,Nome não encontrado
Fósforo,mg,"89,4",BRC1010B,Nome não encontrado
Potássio,mg,177,BRC1010B,Nome não encontrado
Manganês,mg,"0,40",BRC1010B,Nome não encontrado
Zinco,mg,"1,04",BRC1010B,Nome não encontrado
Cobre,mg,"0,20",BRC1010B,Nome não encontrado
Selênio,mcg,"1,25",BRC1010B,Nome não encontrado
Vitamina A (RE),mcg,334,BRC1010B,Nome não encontrado
Vitamina A (RAE),mcg,187,BRC1010B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1010B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,84",BRC1010B,Nome não encontrado
Tiamina,mg,"0,17",BRC1010B,Nome não encontrado
Riboflavina,mg,traços,BRC1010B,Nome não encontrado
Niacina,mg,"1,99",BRC1010B,Nome não encontrado
Vitamina B6,mg,"0,16",BRC1010B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1010B,Nome não encontrado
Vitamina C,mg,"8,77",BRC1010B,Nome não encontrado
Equivalente de folato,mcg,"41,2",BRC1010B,Nome não encontrado
Sal de adição,g,"0,00",BRC1010B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1010B,Nome não encontrado
Gordura de adição,g,-,BRC1010B,Nome não encontrado
Proteína vegetal,g,-,BRC1010B,Nome não encontrado
Proteína animal,g,-,BRC1010B,Nome não encontrado
