componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,852,937,BRC0612F,Nome não encontrado
Energia,kcal,203,223,BRC0612F,Nome não encontrado
Umidade,g,"59,4","65,3",BRC0612F,Nome não encontrado
Carboidrato total,g,"0,74","0,82",BRC0612F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0612F,Nome não encontrado
Proteína,g,"28,2","31,1",BRC0612F,Nome não encontrado
Lipídios,g,"9,76","10,7",BRC0612F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0612F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0612F,Nome não encontrado
Cinzas,g,"1,85","2,04",BRC0612F,Nome não encontrado
Colesterol,mg,"66,0","72,6",BRC0612F,Nome não encontrado
Ácidos graxos saturados,g,"3,90","4,29",BRC0612F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,89","4,27",BRC0612F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,83","0,91",BRC0612F,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,21",BRC0612F,Nome não encontrado
Cálcio,mg,"4,91","5,40",BRC0612F,Nome não encontrado
Ferro,mg,"2,47","2,72",BRC0612F,Nome não encontrado
Sódio,mg,233,256,BRC0612F,Nome não encontrado
Magnésio,mg,"25,8","28,4",BRC0612F,Nome não encontrado
Fósforo,mg,209,230,BRC0612F,Nome não encontrado
Potássio,mg,387,426,BRC0612F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0612F,Nome não encontrado
Zinco,mg,"3,98","4,38",BRC0612F,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0612F,Nome não encontrado
Selênio,mcg,"4,55","5,00",BRC0612F,Nome não encontrado
Vitamina A (RE),mcg,"4,16","4,57",BRC0612F,Nome não encontrado
Vitamina A (RAE),mcg,"4,16","4,57",BRC0612F,Nome não encontrado
Vitamina D,mcg,"0,13","0,14",BRC0612F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,61","0,67",BRC0612F,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0612F,Nome não encontrado
Riboflavina,mg,"0,09","0,10",BRC0612F,Nome não encontrado
Niacina,mg,"4,03","4,43",BRC0612F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0612F,Nome não encontrado
Vitamina B12,mcg,"2,65","2,91",BRC0612F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0612F,Nome não encontrado
Equivalente de folato,mcg,"12,7","14,0",BRC0612F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0612F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0612F,Nome não encontrado
Gordura de adição,g,-,-,BRC0612F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0612F,Nome não encontrado
Proteína animal,g,-,-,BRC0612F,Nome não encontrado
