componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1708,853,BRC0070A,Nome não encontrado
Energia,kcal,407,203,BRC0070A,Nome não encontrado
Umidade,g,"19,9","9,95",BRC0070A,Nome não encontrado
Carboidrato total,g,"54,9","27,5",BRC0070A,Nome não encontrado
Carboidrato disponível,g,"54,9","27,5",BRC0070A,Nome não encontrado
Proteína,g,"5,97","2,99",BRC0070A,Nome não encontrado
Lipídios,g,"18,2","9,09",BRC0070A,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0070A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0070A,Nome não encontrado
Cinzas,g,"1,03","0,52",BRC0070A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0070A,Nome não encontrado
Ácidos graxos saturados,g,"5,57","2,79",BRC0070A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,72","4,86",BRC0070A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,08","1,04",BRC0070A,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0070A,Nome não encontrado
Cálcio,mg,114,"57,1",BRC0070A,Nome não encontrado
Ferro,mg,"3,54","1,77",BRC0070A,Nome não encontrado
Sódio,mg,326,163,BRC0070A,Nome não encontrado
Magnésio,mg,"35,4","17,7",BRC0070A,Nome não encontrado
Fósforo,mg,"85,6","42,8",BRC0070A,Nome não encontrado
Potássio,mg,173,"86,6",BRC0070A,Nome não encontrado
Manganês,mg,"0,38","0,19",BRC0070A,Nome não encontrado
Zinco,mg,"1,02","0,51",BRC0070A,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0070A,Nome não encontrado
Selênio,mcg,,traços,BRC0070A,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0070A,Nome não encontrado
Vitamina A (RAE),mcg,"1,14","0,57",BRC0070A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0070A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,24","0,62",BRC0070A,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0070A,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0070A,Nome não encontrado
Niacina,mg,"0,91","0,46",BRC0070A,Nome não encontrado
Vitamina B6,mg,"0,14","0,07",BRC0070A,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0070A,Nome não encontrado
Vitamina C,mg,"1,87","0,93",BRC0070A,Nome não encontrado
Equivalente de folato,mcg,"74,0","37,0",BRC0070A,Nome não encontrado
Sal de adição,g,,traços,BRC0070A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0070A,Nome não encontrado
Gordura de adição,g,,traços,BRC0070A,Nome não encontrado
Proteína vegetal,g,,traços,BRC0070A,Nome não encontrado
Proteína animal,g,,traços,BRC0070A,Nome não encontrado
