componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1012,1113,BRC0355A,Nome não encontrado
Energia,kcal,241,265,BRC0355A,Nome não encontrado
Umidade,g,"48,1","53,0",BRC0355A,Nome não encontrado
Carboidrato total,g,"22,9","25,2",BRC0355A,Nome não encontrado
Carboidrato disponível,g,"20,5","22,6",BRC0355A,Nome não encontrado
Proteína,g,"16,7","18,4",BRC0355A,Nome não encontrado
Lipídios,g,"9,72","10,7",BRC0355A,Nome não encontrado
Fibra alimentar,g,"2,40","2,64",BRC0355A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0355A,Nome não encontrado
Cinzas,g,"2,47","2,71",BRC0355A,Nome não encontrado
Colesterol,mg,"43,1","47,4",BRC0355A,Nome não encontrado
Ácidos graxos saturados,g,"4,96","5,46",BRC0355A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,34","2,57",BRC0355A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,81","0,89",BRC0355A,Nome não encontrado
Ácidos graxos trans,g,"0,33","0,36",BRC0355A,Nome não encontrado
Cálcio,mg,278,306,BRC0355A,Nome não encontrado
Ferro,mg,"1,66","1,83",BRC0355A,Nome não encontrado
Sódio,mg,636,700,BRC0355A,Nome não encontrado
Magnésio,mg,"41,1","45,2",BRC0355A,Nome não encontrado
Fósforo,mg,321,353,BRC0355A,Nome não encontrado
Potássio,mg,181,199,BRC0355A,Nome não encontrado
Manganês,mg,"0,84","0,93",BRC0355A,Nome não encontrado
Zinco,mg,"2,04","2,24",BRC0355A,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0355A,Nome não encontrado
Selênio,mcg,"2,50","2,75",BRC0355A,Nome não encontrado
Vitamina A (RE),mcg,"0,11","0,12",BRC0355A,Nome não encontrado
Vitamina A (RAE),mcg,"0,06","0,06",BRC0355A,Nome não encontrado
Vitamina D,mcg,"0,01","0,01",BRC0355A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,94","1,04",BRC0355A,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0355A,Nome não encontrado
Riboflavina,mg,"0,15","0,16",BRC0355A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0355A,Nome não encontrado
Vitamina B6,mg,"0,07","0,07",BRC0355A,Nome não encontrado
Vitamina B12,mcg,"0,76","0,83",BRC0355A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0355A,Nome não encontrado
Equivalente de folato,mcg,"45,7","50,2",BRC0355A,Nome não encontrado
Sal de adição,g,,,BRC0355A,Nome não encontrado
Açúcar de adição,g,,,BRC0355A,Nome não encontrado
Gordura de adição,g,-,-,BRC0355A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0355A,Nome não encontrado
Proteína animal,g,-,-,BRC0355A,Nome não encontrado
