componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,631,694,BRC0265F,Nome não encontrado
Energia,kcal,151,165,BRC0265F,Nome não encontrado
Umidade,g,"69,6","76,6",BRC0265F,Nome não encontrado
Carboidrato total,g,"3,03","3,33",BRC0265F,Nome não encontrado
Carboidrato disponível,g,"2,32","2,55",BRC0265F,Nome não encontrado
Proteína,g,"19,4","21,3",BRC0265F,Nome não encontrado
Lipídios,g,"6,93","7,63",BRC0265F,Nome não encontrado
Fibra alimentar,g,"0,71","0,78",BRC0265F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0265F,Nome não encontrado
Cinzas,g,"1,02","1,12",BRC0265F,Nome não encontrado
Colesterol,mg,"44,3","48,7",BRC0265F,Nome não encontrado
Ácidos graxos saturados,g,"2,65","2,91",BRC0265F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,70","2,97",BRC0265F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,87","0,95",BRC0265F,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,16",BRC0265F,Nome não encontrado
Cálcio,mg,"7,21","7,93",BRC0265F,Nome não encontrado
Ferro,mg,"1,36","1,49",BRC0265F,Nome não encontrado
Sódio,mg,"28,6","31,5",BRC0265F,Nome não encontrado
Magnésio,mg,"11,8","13,0",BRC0265F,Nome não encontrado
Fósforo,mg,122,134,BRC0265F,Nome não encontrado
Potássio,mg,222,244,BRC0265F,Nome não encontrado
Manganês,mg,"0,02","0,03",BRC0265F,Nome não encontrado
Zinco,mg,"3,56","3,92",BRC0265F,Nome não encontrado
Cobre,mg,"0,06","0,07",BRC0265F,Nome não encontrado
Selênio,mcg,"0,09","0,10",BRC0265F,Nome não encontrado
Vitamina A (RE),mcg,"54,4","59,8",BRC0265F,Nome não encontrado
Vitamina A (RAE),mcg,"28,6","31,5",BRC0265F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0265F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,50","0,55",BRC0265F,Nome não encontrado
Tiamina,mg,"0,01","0,02",BRC0265F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0265F,Nome não encontrado
Niacina,mg,"2,22","2,44",BRC0265F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0265F,Nome não encontrado
Vitamina B12,mcg,"3,11","3,42",BRC0265F,Nome não encontrado
Vitamina C,mg,"1,29","1,42",BRC0265F,Nome não encontrado
Equivalente de folato,mcg,"9,85","10,8",BRC0265F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0265F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0265F,Nome não encontrado
Gordura de adição,g,-,-,BRC0265F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0265F,Nome não encontrado
Proteína animal,g,-,-,BRC0265F,Nome não encontrado
