componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,432,216,BRC0572A,Nome não encontrado
Energia,kcal,103,51,BRC0572A,Nome não encontrado
Umidade,g,"76,2","38,1",BRC0572A,Nome não encontrado
Carboidrato total,g,"12,9","6,45",BRC0572A,Nome não encontrado
Carboidrato disponível,g,"11,4","5,71",BRC0572A,Nome não encontrado
Proteína,g,"5,70","2,85",BRC0572A,Nome não encontrado
Lipídios,g,"3,49","1,75",BRC0572A,Nome não encontrado
Fibra alimentar,g,"1,47","0,73",BRC0572A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0572A,Nome não encontrado
Cinzas,g,"1,71","0,85",BRC0572A,Nome não encontrado
Colesterol,mg,"17,8","8,91",BRC0572A,Nome não encontrado
Ácidos graxos saturados,g,"1,48","0,74",BRC0572A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,96","0,48",BRC0572A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,73","0,36",BRC0572A,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,03",BRC0572A,Nome não encontrado
Cálcio,mg,"85,1","42,6",BRC0572A,Nome não encontrado
Ferro,mg,"0,79","0,39",BRC0572A,Nome não encontrado
Sódio,mg,404,202,BRC0572A,Nome não encontrado
Magnésio,mg,"15,4","7,70",BRC0572A,Nome não encontrado
Fósforo,mg,"66,5","33,2",BRC0572A,Nome não encontrado
Potássio,mg,148,"74,3",BRC0572A,Nome não encontrado
Manganês,mg,"0,24","0,12",BRC0572A,Nome não encontrado
Zinco,mg,"0,33","0,17",BRC0572A,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0572A,Nome não encontrado
Selênio,mcg,"1,09","0,54",BRC0572A,Nome não encontrado
Vitamina A (RE),mcg,"83,0","41,5",BRC0572A,Nome não encontrado
Vitamina A (RAE),mcg,"61,2","30,6",BRC0572A,Nome não encontrado
Vitamina D,mcg,"0,06","0,03",BRC0572A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,79","0,39",BRC0572A,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0572A,Nome não encontrado
Riboflavina,mg,"0,08","0,04",BRC0572A,Nome não encontrado
Niacina,mg,"1,19","0,59",BRC0572A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0572A,Nome não encontrado
Vitamina B12,mcg,"0,09","0,05",BRC0572A,Nome não encontrado
Vitamina C,mg,"4,32","2,16",BRC0572A,Nome não encontrado
Equivalente de folato,mcg,"58,0","29,0",BRC0572A,Nome não encontrado
Sal de adição,g,"0,47","0,24",BRC0572A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0572A,Nome não encontrado
Gordura de adição,g,-,-,BRC0572A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0572A,Nome não encontrado
Proteína animal,g,-,-,BRC0572A,Nome não encontrado
