componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,200,180,BRC0680B,Nome não encontrado
Energia,kcal,48,43,BRC0680B,Nome não encontrado
Umidade,g,"87,6","78,8",BRC0680B,Nome não encontrado
Carboidrato total,g,"8,22","7,40",BRC0680B,Nome não encontrado
Carboidrato disponível,g,"5,43","4,89",BRC0680B,Nome não encontrado
Proteína,g,"1,51","1,36",BRC0680B,Nome não encontrado
Lipídios,g,"1,61","1,45",BRC0680B,Nome não encontrado
Fibra alimentar,g,"2,79","2,51",BRC0680B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0680B,Nome não encontrado
Cinzas,g,"1,08","0,97",BRC0680B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0680B,Nome não encontrado
Ácidos graxos saturados,g,"0,25","0,22",BRC0680B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,38","0,34",BRC0680B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,83","0,75",BRC0680B,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0680B,Nome não encontrado
Cálcio,mg,"45,9","41,3",BRC0680B,Nome não encontrado
Ferro,mg,"0,37","0,33",BRC0680B,Nome não encontrado
Sódio,mg,188,169,BRC0680B,Nome não encontrado
Magnésio,mg,"15,8","14,2",BRC0680B,Nome não encontrado
Fósforo,mg,"37,2","33,4",BRC0680B,Nome não encontrado
Potássio,mg,170,153,BRC0680B,Nome não encontrado
Manganês,mg,"0,33","0,29",BRC0680B,Nome não encontrado
Zinco,mg,"0,34","0,31",BRC0680B,Nome não encontrado
Cobre,mg,"0,10","0,09",BRC0680B,Nome não encontrado
Selênio,mcg,"0,68","0,61",BRC0680B,Nome não encontrado
Vitamina A (RE),mcg,313,281,BRC0680B,Nome não encontrado
Vitamina A (RAE),mcg,156,140,BRC0680B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0680B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"4,08","3,67",BRC0680B,Nome não encontrado
Tiamina,mg,"0,07","0,06",BRC0680B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0680B,Nome não encontrado
Niacina,mg,"0,02","0,02",BRC0680B,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0680B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0680B,Nome não encontrado
Vitamina C,mg,"5,97","5,37",BRC0680B,Nome não encontrado
Equivalente de folato,mcg,"27,5","24,8",BRC0680B,Nome não encontrado
Sal de adição,g,"0,47","0,42",BRC0680B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0680B,Nome não encontrado
Gordura de adição,g,-,-,BRC0680B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0680B,Nome não encontrado
Proteína animal,g,-,-,BRC0680B,Nome não encontrado
