componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (200 g),codigo_alimento,nome_alimento
Energia,kJ,278,555,BRC0003C,Nome não encontrado
Energia,kcal,68,135,BRC0003C,Nome não encontrado
Umidade,g,"86,1",172,BRC0003C,Nome não encontrado
Carboidrato total,g,"7,66","15,3",BRC0003C,Nome não encontrado
Carboidrato disponível,g,"1,77","3,54",BRC0003C,Nome não encontrado
Proteína,g,"0,90","1,80",BRC0003C,Nome não encontrado
Lipídios,g,"5,01","10,0",BRC0003C,Nome não encontrado
Fibra alimentar,g,"5,89","11,8",BRC0003C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0003C,Nome não encontrado
Cinzas,g,"0,31","0,62",BRC0003C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0003C,Nome não encontrado
Ácidos graxos saturados,g,"1,01","2,02",BRC0003C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,43","6,85",BRC0003C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,32","0,65",BRC0003C,Nome não encontrado
Ácidos graxos trans,g,,,BRC0003C,Nome não encontrado
Cálcio,mg,"20,8","41,6",BRC0003C,Nome não encontrado
Ferro,mg,"0,59","1,19",BRC0003C,Nome não encontrado
Sódio,mg,"1,69","3,39",BRC0003C,Nome não encontrado
Magnésio,mg,"20,9","41,9",BRC0003C,Nome não encontrado
Fósforo,mg,"20,2","40,4",BRC0003C,Nome não encontrado
Potássio,mg,110,221,BRC0003C,Nome não encontrado
Manganês,mg,"7,57","15,1",BRC0003C,Nome não encontrado
Zinco,mg,"0,23","0,46",BRC0003C,Nome não encontrado
Cobre,mg,"0,20","0,39",BRC0003C,Nome não encontrado
Selênio,mcg,"0,70","1,40",BRC0003C,Nome não encontrado
Vitamina A (RE),mcg,"28,6","57,2",BRC0003C,Nome não encontrado
Vitamina A (RAE),mcg,"14,3","28,6",BRC0003C,Nome não encontrado
Vitamina D,mcg,,,BRC0003C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"14,8","29,5",BRC0003C,Nome não encontrado
Tiamina,mg,traços,,BRC0003C,Nome não encontrado
Riboflavina,mg,"0,04","0,09",BRC0003C,Nome não encontrado
Niacina,mg,traços,,BRC0003C,Nome não encontrado
Vitamina B6,mg,"0,08","0,15",BRC0003C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0003C,Nome não encontrado
Vitamina C,mg,"42,0","84,0",BRC0003C,Nome não encontrado
Equivalente de folato,mcg,,,BRC0003C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0003C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0003C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0003C,Nome não encontrado
Proteína vegetal,g,"0,90","1,80",BRC0003C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0003C,Nome não encontrado
