componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,782,860,BRC0855F,Nome não encontrado
Energia,kcal,186,204,BRC0855F,Nome não encontrado
Umidade,g,"60,0","66,0",BRC0855F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0855F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0855F,Nome não encontrado
Proteína,g,"31,8","34,9",BRC0855F,Nome não encontrado
Lipídios,g,"6,55","7,21",BRC0855F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0855F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0855F,Nome não encontrado
Cinzas,g,"1,67","1,84",BRC0855F,Nome não encontrado
Colesterol,mg,117,129,BRC0855F,Nome não encontrado
Ácidos graxos saturados,g,"1,83","2,02",BRC0855F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,34","2,57",BRC0855F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,59","0,65",BRC0855F,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0855F,Nome não encontrado
Cálcio,mg,"24,0","26,4",BRC0855F,Nome não encontrado
Ferro,mg,"1,16","1,27",BRC0855F,Nome não encontrado
Sódio,mg,268,295,BRC0855F,Nome não encontrado
Magnésio,mg,"27,9","30,7",BRC0855F,Nome não encontrado
Fósforo,mg,248,273,BRC0855F,Nome não encontrado
Potássio,mg,336,370,BRC0855F,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0855F,Nome não encontrado
Zinco,mg,"5,08","5,58",BRC0855F,Nome não encontrado
Cobre,mg,"0,12","0,13",BRC0855F,Nome não encontrado
Selênio,mcg,"12,9","14,2",BRC0855F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0855F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0855F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0855F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,46",BRC0855F,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0855F,Nome não encontrado
Riboflavina,mg,"0,34","0,37",BRC0855F,Nome não encontrado
Niacina,mg,"8,38","9,22",BRC0855F,Nome não encontrado
Vitamina B6,mg,"0,33","0,36",BRC0855F,Nome não encontrado
Vitamina B12,mcg,"1,64","1,81",BRC0855F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0855F,Nome não encontrado
Equivalente de folato,mcg,"15,9","17,5",BRC0855F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0855F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0855F,Nome não encontrado
Gordura de adição,g,-,-,BRC0855F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0855F,Nome não encontrado
Proteína animal,g,-,-,BRC0855F,Nome não encontrado
