componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (160 g),codigo_alimento,nome_alimento
Energia,kJ,982,1570,BRC0866A,Nome não encontrado
Energia,kcal,234,375,BRC0866A,Nome não encontrado
Umidade,g,"52,3","83,6",BRC0866A,Nome não encontrado
Carboidrato total,g,"23,4","37,5",BRC0866A,Nome não encontrado
Carboidrato disponível,g,"22,2","35,6",BRC0866A,Nome não encontrado
Proteína,g,"10,5","16,8",BRC0866A,Nome não encontrado
Lipídios,g,"11,3","18,0",BRC0866A,Nome não encontrado
Fibra alimentar,g,"1,19","1,90",BRC0866A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0866A,Nome não encontrado
Cinzas,g,"2,56","4,09",BRC0866A,Nome não encontrado
Colesterol,mg,"39,7","63,5",BRC0866A,Nome não encontrado
Ácidos graxos saturados,g,"4,26","6,81",BRC0866A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,15","5,04",BRC0866A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,21","3,53",BRC0866A,Nome não encontrado
Ácidos graxos trans,g,"0,27","0,43",BRC0866A,Nome não encontrado
Cálcio,mg,146,233,BRC0866A,Nome não encontrado
Ferro,mg,"2,06","3,29",BRC0866A,Nome não encontrado
Sódio,mg,597,955,BRC0866A,Nome não encontrado
Magnésio,mg,"25,5","40,8",BRC0866A,Nome não encontrado
Fósforo,mg,178,284,BRC0866A,Nome não encontrado
Potássio,mg,225,360,BRC0866A,Nome não encontrado
Manganês,mg,"0,23","0,37",BRC0866A,Nome não encontrado
Zinco,mg,"2,09","3,35",BRC0866A,Nome não encontrado
Cobre,mg,"0,07","0,11",BRC0866A,Nome não encontrado
Selênio,mcg,"1,86","2,98",BRC0866A,Nome não encontrado
Vitamina A (RE),mcg,"25,3","40,5",BRC0866A,Nome não encontrado
Vitamina A (RAE),mcg,"13,3","21,2",BRC0866A,Nome não encontrado
Vitamina D,mcg,"0,01","0,02",BRC0866A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,53",BRC0866A,Nome não encontrado
Tiamina,mg,"0,09","0,14",BRC0866A,Nome não encontrado
Riboflavina,mg,"0,07","0,11",BRC0866A,Nome não encontrado
Niacina,mg,"1,70","2,72",BRC0866A,Nome não encontrado
Vitamina B6,mg,"0,05","0,08",BRC0866A,Nome não encontrado
Vitamina B12,mcg,"1,16","1,85",BRC0866A,Nome não encontrado
Vitamina C,mg,"2,22","3,55",BRC0866A,Nome não encontrado
Equivalente de folato,mcg,"48,2","77,2",BRC0866A,Nome não encontrado
Sal de adição,g,,,BRC0866A,Nome não encontrado
Açúcar de adição,g,,,BRC0866A,Nome não encontrado
Gordura de adição,g,-,-,BRC0866A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0866A,Nome não encontrado
Proteína animal,g,-,-,BRC0866A,Nome não encontrado
