componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1207,BRC0465A,Nome não encontrado
Energia,kcal,287,BRC0465A,Nome não encontrado
Umidade,g,"38,5",BRC0465A,Nome não encontrado
Carboidrato total,g,"38,3",BRC0465A,Nome não encontrado
Carboidrato disponível,g,"37,1",BRC0465A,Nome não encontrado
Proteína,g,"10,3",BRC0465A,Nome não encontrado
Lipídios,g,"10,6",BRC0465A,Nome não encontrado
Fibra alimentar,g,"1,19",BRC0465A,Nome não encontrado
Álcool,g,"0,00",BRC0465A,Nome não encontrado
Cinzas,g,"2,41",BRC0465A,Nome não encontrado
Colesterol,mg,"38,4",BRC0465A,Nome não encontrado
Ácidos graxos saturados,g,"4,06",BRC0465A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,48",BRC0465A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,76",BRC0465A,Nome não encontrado
Ácidos graxos trans,g,"0,16",BRC0465A,Nome não encontrado
Cálcio,mg,"30,1",BRC0465A,Nome não encontrado
Ferro,mg,"2,81",BRC0465A,Nome não encontrado
Sódio,mg,583,BRC0465A,Nome não encontrado
Magnésio,mg,"18,1",BRC0465A,Nome não encontrado
Fósforo,mg,101,BRC0465A,Nome não encontrado
Potássio,mg,139,BRC0465A,Nome não encontrado
Manganês,mg,"0,23",BRC0465A,Nome não encontrado
Zinco,mg,"0,71",BRC0465A,Nome não encontrado
Cobre,mg,"0,08",BRC0465A,Nome não encontrado
Selênio,mcg,"5,14",BRC0465A,Nome não encontrado
Vitamina A (RE),mcg,"28,3",BRC0465A,Nome não encontrado
Vitamina A (RAE),mcg,"22,7",BRC0465A,Nome não encontrado
Vitamina D,mcg,"0,15",BRC0465A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,27",BRC0465A,Nome não encontrado
Tiamina,mg,"0,16",BRC0465A,Nome não encontrado
Riboflavina,mg,"0,07",BRC0465A,Nome não encontrado
Niacina,mg,"1,05",BRC0465A,Nome não encontrado
Vitamina B6,mg,traços,BRC0465A,Nome não encontrado
Vitamina B12,mcg,"0,15",BRC0465A,Nome não encontrado
Vitamina C,mg,"0,65",BRC0465A,Nome não encontrado
Equivalente de folato,mcg,"90,4",BRC0465A,Nome não encontrado
Sal de adição,g,,BRC0465A,Nome não encontrado
Açúcar de adição,g,"3,30",BRC0465A,Nome não encontrado
Gordura de adição,g,-,BRC0465A,Nome não encontrado
Proteína vegetal,g,-,BRC0465A,Nome não encontrado
Proteína animal,g,-,BRC0465A,Nome não encontrado
