componente,unidade,Valor por 100g,Porção Média (160 g),codigo_alimento,nome_alimento
Energia,kJ,571,913,BRC0124F,Nome não encontrado
Energia,kcal,136,218,BRC0124F,Nome não encontrado
Umidade,g,"74,1",118,BRC0124F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0124F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0124F,Nome não encontrado
Proteína,g,"17,6","28,2",BRC0124F,Nome não encontrado
Lipídios,g,"7,33","11,7",BRC0124F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0124F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0124F,Nome não encontrado
Cinzas,g,"0,98","1,57",BRC0124F,Nome não encontrado
Colesterol,mg,"87,3",139,BRC0124F,Nome não encontrado
Ácidos graxos saturados,g,"2,30","3,68",BRC0124F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,30","5,28",BRC0124F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,20","1,92",BRC0124F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,03",BRC0124F,Nome não encontrado
Cálcio,mg,"7,13","11,4",BRC0124F,Nome não encontrado
Ferro,mg,"0,84","1,34",BRC0124F,Nome não encontrado
Sódio,mg,"89,1",142,BRC0124F,Nome não encontrado
Magnésio,mg,"26,8","42,8",BRC0124F,Nome não encontrado
Fósforo,mg,191,307,BRC0124F,Nome não encontrado
Potássio,mg,266,425,BRC0124F,Nome não encontrado
Manganês,mg,"0,02","0,03",BRC0124F,Nome não encontrado
Zinco,mg,"1,96","3,13",BRC0124F,Nome não encontrado
Cobre,mg,"0,04","0,07",BRC0124F,Nome não encontrado
Selênio,mcg,,,BRC0124F,Nome não encontrado
Vitamina A (RE),mcg,"7,79","12,5",BRC0124F,Nome não encontrado
Vitamina A (RAE),mcg,"7,79","12,5",BRC0124F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0124F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,51",BRC0124F,Nome não encontrado
Tiamina,mg,"0,14","0,23",BRC0124F,Nome não encontrado
Riboflavina,mg,"0,05","0,08",BRC0124F,Nome não encontrado
Niacina,mg,"3,80","6,07",BRC0124F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0124F,Nome não encontrado
Vitamina B12,mcg,"0,66","1,06",BRC0124F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0124F,Nome não encontrado
Equivalente de folato,mcg,"4,36","6,97",BRC0124F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0124F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0124F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0124F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0124F,Nome não encontrado
Proteína animal,g,"17,6","28,2",BRC0124F,Nome não encontrado
