componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,996,1095,BRC0969F,Nome não encontrado
Energia,kcal,238,261,BRC0969F,Nome não encontrado
Umidade,g,"55,5","61,0",BRC0969F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0969F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0969F,Nome não encontrado
Proteína,g,"30,2","33,2",BRC0969F,Nome não encontrado
Lipídios,g,"13,0","14,3",BRC0969F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0969F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0969F,Nome não encontrado
Cinzas,g,"1,28","1,41",BRC0969F,Nome não encontrado
Colesterol,mg,"67,5","74,3",BRC0969F,Nome não encontrado
Ácidos graxos saturados,g,"4,02","4,42",BRC0969F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,96","5,45",BRC0969F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,92","3,21",BRC0969F,Nome não encontrado
Ácidos graxos trans,g,"0,25","0,28",BRC0969F,Nome não encontrado
Cálcio,mg,"3,89","4,28",BRC0969F,Nome não encontrado
Ferro,mg,"1,62","1,78",BRC0969F,Nome não encontrado
Sódio,mg,218,240,BRC0969F,Nome não encontrado
Magnésio,mg,"13,1","14,4",BRC0969F,Nome não encontrado
Fósforo,mg,179,197,BRC0969F,Nome não encontrado
Potássio,mg,239,263,BRC0969F,Nome não encontrado
Manganês,mg,traços,traços,BRC0969F,Nome não encontrado
Zinco,mg,"4,73","5,20",BRC0969F,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0969F,Nome não encontrado
Selênio,mcg,,,BRC0969F,Nome não encontrado
Vitamina A (RE),mcg,"1,96","2,15",BRC0969F,Nome não encontrado
Vitamina A (RAE),mcg,"1,96","2,15",BRC0969F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0969F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,37","1,51",BRC0969F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0969F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0969F,Nome não encontrado
Niacina,mg,"3,10","3,41",BRC0969F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0969F,Nome não encontrado
Vitamina B12,mcg,"1,68","1,85",BRC0969F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0969F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0969F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0969F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0969F,Nome não encontrado
Gordura de adição,g,-,-,BRC0969F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0969F,Nome não encontrado
Proteína animal,g,-,-,BRC0969F,Nome não encontrado
