componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,253,227,BRC0458B,Nome não encontrado
Energia,kcal,60,54,BRC0458B,Nome não encontrado
Umidade,g,"86,0","77,4",BRC0458B,Nome não encontrado
Carboidrato total,g,"8,12","7,31",BRC0458B,Nome não encontrado
Carboidrato disponível,g,"6,64","5,97",BRC0458B,Nome não encontrado
Proteína,g,"2,86","2,57",BRC0458B,Nome não encontrado
Lipídios,g,"2,16","1,95",BRC0458B,Nome não encontrado
Fibra alimentar,g,"1,48","1,33",BRC0458B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0458B,Nome não encontrado
Cinzas,g,"0,85","0,76",BRC0458B,Nome não encontrado
Colesterol,mg,"5,38","4,84",BRC0458B,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,37",BRC0458B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,17","1,05",BRC0458B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,25","0,23",BRC0458B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0458B,Nome não encontrado
Cálcio,mg,"12,4","11,1",BRC0458B,Nome não encontrado
Ferro,mg,"0,29","0,26",BRC0458B,Nome não encontrado
Sódio,mg,174,156,BRC0458B,Nome não encontrado
Magnésio,mg,"10,6","9,51",BRC0458B,Nome não encontrado
Fósforo,mg,"62,3","56,1",BRC0458B,Nome não encontrado
Potássio,mg,264,238,BRC0458B,Nome não encontrado
Manganês,mg,"0,11","0,10",BRC0458B,Nome não encontrado
Zinco,mg,"0,44","0,40",BRC0458B,Nome não encontrado
Cobre,mg,"0,05","0,04",BRC0458B,Nome não encontrado
Selênio,mcg,"1,21","1,08",BRC0458B,Nome não encontrado
Vitamina A (RE),mcg,204,183,BRC0458B,Nome não encontrado
Vitamina A (RAE),mcg,102,"91,9",BRC0458B,Nome não encontrado
Vitamina D,mcg,"0,07","0,06",BRC0458B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,64","0,58",BRC0458B,Nome não encontrado
Tiamina,mg,"0,12","0,11",BRC0458B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0458B,Nome não encontrado
Niacina,mg,"1,06","0,96",BRC0458B,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0458B,Nome não encontrado
Vitamina B12,mcg,"0,05","0,04",BRC0458B,Nome não encontrado
Vitamina C,mg,"3,21","2,89",BRC0458B,Nome não encontrado
Equivalente de folato,mcg,"8,00","7,20",BRC0458B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0458B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0458B,Nome não encontrado
Gordura de adição,g,-,-,BRC0458B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0458B,Nome não encontrado
Proteína animal,g,-,-,BRC0458B,Nome não encontrado
