componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,714,784,BRC0359F,Nome não encontrado
Energia,kcal,171,187,BRC0359F,Nome não encontrado
Umidade,g,"67,4","74,2",BRC0359F,Nome não encontrado
Carboidrato total,g,"3,82","4,20",BRC0359F,Nome não encontrado
Carboidrato disponível,g,"3,31","3,65",BRC0359F,Nome não encontrado
Proteína,g,"19,2","21,1",BRC0359F,Nome não encontrado
Lipídios,g,"8,86","9,75",BRC0359F,Nome não encontrado
Fibra alimentar,g,"0,50","0,55",BRC0359F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0359F,Nome não encontrado
Cinzas,g,"0,74","0,82",BRC0359F,Nome não encontrado
Colesterol,mg,"72,2","79,4",BRC0359F,Nome não encontrado
Ácidos graxos saturados,g,"3,55","3,90",BRC0359F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,50","3,85",BRC0359F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,94","1,03",BRC0359F,Nome não encontrado
Ácidos graxos trans,g,"0,17","0,19",BRC0359F,Nome não encontrado
Cálcio,mg,"4,56","5,02",BRC0359F,Nome não encontrado
Ferro,mg,"1,93","2,12",BRC0359F,Nome não encontrado
Sódio,mg,"37,3","41,1",BRC0359F,Nome não encontrado
Magnésio,mg,"14,2","15,6",BRC0359F,Nome não encontrado
Fósforo,mg,125,137,BRC0359F,Nome não encontrado
Potássio,mg,252,277,BRC0359F,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0359F,Nome não encontrado
Zinco,mg,"5,74","6,31",BRC0359F,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0359F,Nome não encontrado
Selênio,mcg,"0,08","0,09",BRC0359F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0359F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0359F,Nome não encontrado
Vitamina D,mcg,"1,95","2,14",BRC0359F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,22",BRC0359F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0359F,Nome não encontrado
Riboflavina,mg,"0,22","0,24",BRC0359F,Nome não encontrado
Niacina,mg,"1,23","1,36",BRC0359F,Nome não encontrado
Vitamina B6,mg,"0,03","0,04",BRC0359F,Nome não encontrado
Vitamina B12,mcg,"1,82","2,00",BRC0359F,Nome não encontrado
Vitamina C,mg,"1,42","1,56",BRC0359F,Nome não encontrado
Equivalente de folato,mcg,"5,70","6,27",BRC0359F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0359F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0359F,Nome não encontrado
Gordura de adição,g,-,-,BRC0359F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0359F,Nome não encontrado
Proteína animal,g,-,-,BRC0359F,Nome não encontrado
