componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,541,540,BRC0095F,Nome não encontrado
Energia,kcal,129,128,BRC0095F,Nome não encontrado
Umidade,g,"73,0","73,0",BRC0095F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0095F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0095F,Nome não encontrado
Proteína,g,"21,0","21,0",BRC0095F,Nome não encontrado
Lipídios,g,"4,98","4,98",BRC0095F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0095F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0095F,Nome não encontrado
Cinzas,g,"1,08","1,08",BRC0095F,Nome não encontrado
Colesterol,mg,123,123,BRC0095F,Nome não encontrado
Ácidos graxos saturados,g,"1,53","1,53",BRC0095F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,24","2,24",BRC0095F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,38","0,38",BRC0095F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0095F,Nome não encontrado
Cálcio,mg,"6,92","6,92",BRC0095F,Nome não encontrado
Ferro,mg,"0,98","0,98",BRC0095F,Nome não encontrado
Sódio,mg,"75,7","75,7",BRC0095F,Nome não encontrado
Magnésio,mg,"21,6","21,6",BRC0095F,Nome não encontrado
Fósforo,mg,191,191,BRC0095F,Nome não encontrado
Potássio,mg,306,306,BRC0095F,Nome não encontrado
Manganês,mg,,,BRC0095F,Nome não encontrado
Zinco,mg,"4,58","4,58",BRC0095F,Nome não encontrado
Cobre,mg,,,BRC0095F,Nome não encontrado
Selênio,mcg,,,BRC0095F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0095F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0095F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0095F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56","0,56",BRC0095F,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0095F,Nome não encontrado
Riboflavina,mg,"0,53","0,53",BRC0095F,Nome não encontrado
Niacina,mg,"3,44","3,44",BRC0095F,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0095F,Nome não encontrado
Vitamina B12,mcg,"1,04","1,04",BRC0095F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0095F,Nome não encontrado
Equivalente de folato,mcg,"4,35","4,35",BRC0095F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0095F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0095F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0095F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0095F,Nome não encontrado
Proteína animal,g,"20,5","20,5",BRC0095F,Nome não encontrado
