componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,429,BRC1075B,Nome não encontrado
Energia,kcal,103,BRC1075B,Nome não encontrado
Umidade,g,"77,4",BRC1075B,Nome não encontrado
Carboidrato total,g,"16,8",BRC1075B,Nome não encontrado
Carboidrato disponível,g,"14,6",BRC1075B,Nome não encontrado
Proteína,g,"1,19",BRC1075B,Nome não encontrado
Lipídios,g,"3,87",BRC1075B,Nome não encontrado
Fibra alimentar,g,"2,24",BRC1075B,Nome não encontrado
Álcool,g,"0,00",BRC1075B,Nome não encontrado
Cinzas,g,"9,93",BRC1075B,Nome não encontrado
Colesterol,mg,"9,55",BRC1075B,Nome não encontrado
Ácidos graxos saturados,g,"2,26",BRC1075B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,95",BRC1075B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14",BRC1075B,Nome não encontrado
Ácidos graxos trans,g,"0,11",BRC1075B,Nome não encontrado
Cálcio,mg,"38,7",BRC1075B,Nome não encontrado
Ferro,mg,"0,25",BRC1075B,Nome não encontrado
Sódio,mg,3792,BRC1075B,Nome não encontrado
Magnésio,mg,"17,0",BRC1075B,Nome não encontrado
Fósforo,mg,"24,6",BRC1075B,Nome não encontrado
Potássio,mg,172,BRC1075B,Nome não encontrado
Manganês,mg,"0,26",BRC1075B,Nome não encontrado
Zinco,mg,"0,18",BRC1075B,Nome não encontrado
Cobre,mg,"0,07",BRC1075B,Nome não encontrado
Selênio,mcg,"0,59",BRC1075B,Nome não encontrado
Vitamina A (RE),mcg,1044,BRC1075B,Nome não encontrado
Vitamina A (RAE),mcg,544,BRC1075B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1075B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,29",BRC1075B,Nome não encontrado
Tiamina,mg,"0,09",BRC1075B,Nome não encontrado
Riboflavina,mg,"0,05",BRC1075B,Nome não encontrado
Niacina,mg,"2,31",BRC1075B,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1075B,Nome não encontrado
Vitamina B12,mcg,"0,04",BRC1075B,Nome não encontrado
Vitamina C,mg,"20,5",BRC1075B,Nome não encontrado
Equivalente de folato,mcg,"25,2",BRC1075B,Nome não encontrado
Sal de adição,g,"0,00",BRC1075B,Nome não encontrado
Açúcar de adição,g,,BRC1075B,Nome não encontrado
Gordura de adição,g,-,BRC1075B,Nome não encontrado
Proteína vegetal,g,-,BRC1075B,Nome não encontrado
Proteína animal,g,-,BRC1075B,Nome não encontrado
