componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,870,957,BRC0401F,Nome não encontrado
Energia,kcal,208,228,BRC0401F,Nome não encontrado
Umidade,g,"61,7","67,9",BRC0401F,Nome não encontrado
Carboidrato total,g,"1,97","2,17",BRC0401F,Nome não encontrado
Carboidrato disponível,g,"1,21","1,33",BRC0401F,Nome não encontrado
Proteína,g,"22,8","25,1",BRC0401F,Nome não encontrado
Lipídios,g,"12,4","13,6",BRC0401F,Nome não encontrado
Fibra alimentar,g,"0,76","0,84",BRC0401F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0401F,Nome não encontrado
Cinzas,g,"1,21","1,33",BRC0401F,Nome não encontrado
Colesterol,mg,"42,4","46,6",BRC0401F,Nome não encontrado
Ácidos graxos saturados,g,"4,41","4,85",BRC0401F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,12","5,63",BRC0401F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,85","2,04",BRC0401F,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,21",BRC0401F,Nome não encontrado
Cálcio,mg,"7,34","8,07",BRC0401F,Nome não encontrado
Ferro,mg,"1,31","1,44",BRC0401F,Nome não encontrado
Sódio,mg,222,244,BRC0401F,Nome não encontrado
Magnésio,mg,"13,0","14,3",BRC0401F,Nome não encontrado
Fósforo,mg,120,132,BRC0401F,Nome não encontrado
Potássio,mg,257,282,BRC0401F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0401F,Nome não encontrado
Zinco,mg,"4,33","4,76",BRC0401F,Nome não encontrado
Cobre,mg,"0,06","0,07",BRC0401F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0401F,Nome não encontrado
Vitamina A (RE),mcg,"67,8","74,6",BRC0401F,Nome não encontrado
Vitamina A (RAE),mcg,"34,8","38,3",BRC0401F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0401F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,75","0,83",BRC0401F,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0401F,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0401F,Nome não encontrado
Niacina,mg,"2,21","2,43",BRC0401F,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0401F,Nome não encontrado
Vitamina B12,mcg,"1,88","2,07",BRC0401F,Nome não encontrado
Vitamina C,mg,"4,06","4,47",BRC0401F,Nome não encontrado
Equivalente de folato,mcg,"8,27","9,10",BRC0401F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0401F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0401F,Nome não encontrado
Gordura de adição,g,-,-,BRC0401F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0401F,Nome não encontrado
Proteína animal,g,-,-,BRC0401F,Nome não encontrado
