componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,814,895,BRC0601F,Nome não encontrado
Energia,kcal,194,213,BRC0601F,Nome não encontrado
Umidade,g,"60,5","66,5",BRC0601F,Nome não encontrado
Carboidrato total,g,"0,74","0,82",BRC0601F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0601F,Nome não encontrado
Proteína,g,"28,5","31,4",BRC0601F,Nome não encontrado
Lipídios,g,"8,58","9,44",BRC0601F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0601F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0601F,Nome não encontrado
Cinzas,g,"1,90","2,09",BRC0601F,Nome não encontrado
Colesterol,mg,"72,0","79,2",BRC0601F,Nome não encontrado
Ácidos graxos saturados,g,"4,00","4,39",BRC0601F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,78","3,05",BRC0601F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,98","1,08",BRC0601F,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,17",BRC0601F,Nome não encontrado
Cálcio,mg,"4,79","5,26",BRC0601F,Nome não encontrado
Ferro,mg,"2,55","2,80",BRC0601F,Nome não encontrado
Sódio,mg,244,268,BRC0601F,Nome não encontrado
Magnésio,mg,"28,9","31,8",BRC0601F,Nome não encontrado
Fósforo,mg,256,282,BRC0601F,Nome não encontrado
Potássio,mg,437,481,BRC0601F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0601F,Nome não encontrado
Zinco,mg,"3,85","4,23",BRC0601F,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0601F,Nome não encontrado
Selênio,mcg,"6,86","7,55",BRC0601F,Nome não encontrado
Vitamina A (RE),mcg,"4,29","4,72",BRC0601F,Nome não encontrado
Vitamina A (RAE),mcg,"4,29","4,72",BRC0601F,Nome não encontrado
Vitamina D,mcg,"0,11","0,12",BRC0601F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52","0,57",BRC0601F,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0601F,Nome não encontrado
Riboflavina,mg,"0,13","0,14",BRC0601F,Nome não encontrado
Niacina,mg,"2,10","2,31",BRC0601F,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0601F,Nome não encontrado
Vitamina B12,mcg,"1,23","1,36",BRC0601F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0601F,Nome não encontrado
Equivalente de folato,mcg,"16,2","17,8",BRC0601F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0601F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0601F,Nome não encontrado
Gordura de adição,g,-,-,BRC0601F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0601F,Nome não encontrado
Proteína animal,g,-,-,BRC0601F,Nome não encontrado
