componente,unidade,Valor por 100g,Porção Média (20 g),codigo_alimento,nome_alimento
Energia,kJ,826,165,BRC0120B,Nome não encontrado
Energia,kcal,201,40,BRC0120B,Nome não encontrado
Umidade,g,"68,5","13,7",BRC0120B,Nome não encontrado
Carboidrato total,g,"5,54","1,11",BRC0120B,Nome não encontrado
Carboidrato disponível,g,"0,99","0,20",BRC0120B,Nome não encontrado
Proteína,g,"1,16","0,23",BRC0120B,Nome não encontrado
Lipídios,g,"20,3","4,07",BRC0120B,Nome não encontrado
Fibra alimentar,g,"4,56","0,91",BRC0120B,Nome não encontrado
Álcool,g,,,BRC0120B,Nome não encontrado
Cinzas,g,"4,48","0,90",BRC0120B,Nome não encontrado
Colesterol,mg,,,BRC0120B,Nome não encontrado
Ácidos graxos saturados,g,"3,50","0,70",BRC0120B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"11,0","2,20",BRC0120B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,00","0,60",BRC0120B,Nome não encontrado
Ácidos graxos trans,g,,,BRC0120B,Nome não encontrado
Cálcio,mg,"58,8","11,8",BRC0120B,Nome não encontrado
Ferro,mg,"5,45","1,09",BRC0120B,Nome não encontrado
Sódio,mg,1566,313,BRC0120B,Nome não encontrado
Magnésio,mg,"4,76","0,95",BRC0120B,Nome não encontrado
Fósforo,mg,"16,0","3,20",BRC0120B,Nome não encontrado
Potássio,mg,"78,6","15,7",BRC0120B,Nome não encontrado
Manganês,mg,"0,06","0,01",BRC0120B,Nome não encontrado
Zinco,mg,"0,29","0,06",BRC0120B,Nome não encontrado
Cobre,mg,"0,25","0,05",BRC0120B,Nome não encontrado
Selênio,mcg,,,BRC0120B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0120B,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0120B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0120B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,14","0,63",BRC0120B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0120B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0120B,Nome não encontrado
Niacina,mg,traços,traços,BRC0120B,Nome não encontrado
Vitamina B6,mg,"0,04","0,01",BRC0120B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0120B,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0120B,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0120B,Nome não encontrado
Sal de adição,g,,,BRC0120B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0120B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0120B,Nome não encontrado
Proteína vegetal,g,"1,16","0,23",BRC0120B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0120B,Nome não encontrado
