componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,623,BRC0883A,Nome não encontrado
Energia,kcal,149,BRC0883A,Nome não encontrado
Umidade,g,"68,6",BRC0883A,Nome não encontrado
Carboidrato total,g,"15,4",BRC0883A,Nome não encontrado
Carboidrato disponível,g,"13,5",BRC0883A,Nome não encontrado
Proteína,g,"8,75",BRC0883A,Nome não encontrado
Lipídios,g,"6,22",BRC0883A,Nome não encontrado
Fibra alimentar,g,"1,82",BRC0883A,Nome não encontrado
Álcool,g,"0,00",BRC0883A,Nome não encontrado
Cinzas,g,"1,10",BRC0883A,Nome não encontrado
Colesterol,mg,111,BRC0883A,Nome não encontrado
Ácidos graxos saturados,g,"1,90",BRC0883A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,13",BRC0883A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,46",BRC0883A,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC0883A,Nome não encontrado
Cálcio,mg,"18,6",BRC0883A,Nome não encontrado
Ferro,mg,"1,24",BRC0883A,Nome não encontrado
Sódio,mg,239,BRC0883A,Nome não encontrado
Magnésio,mg,"21,7",BRC0883A,Nome não encontrado
Fósforo,mg,"90,8",BRC0883A,Nome não encontrado
Potássio,mg,136,BRC0883A,Nome não encontrado
Manganês,mg,"0,48",BRC0883A,Nome não encontrado
Zinco,mg,"2,06",BRC0883A,Nome não encontrado
Cobre,mg,"0,17",BRC0883A,Nome não encontrado
Selênio,mcg,"5,07",BRC0883A,Nome não encontrado
Vitamina A (RE),mcg,"44,6",BRC0883A,Nome não encontrado
Vitamina A (RAE),mcg,"44,5",BRC0883A,Nome não encontrado
Vitamina D,mcg,"0,92",BRC0883A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58",BRC0883A,Nome não encontrado
Tiamina,mg,"0,03",BRC0883A,Nome não encontrado
Riboflavina,mg,"0,19",BRC0883A,Nome não encontrado
Niacina,mg,"0,45",BRC0883A,Nome não encontrado
Vitamina B6,mg,"0,02",BRC0883A,Nome não encontrado
Vitamina B12,mcg,"0,61",BRC0883A,Nome não encontrado
Vitamina C,mg,"0,48",BRC0883A,Nome não encontrado
Equivalente de folato,mcg,"23,1",BRC0883A,Nome não encontrado
Sal de adição,g,"0,47",BRC0883A,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0883A,Nome não encontrado
Gordura de adição,g,-,BRC0883A,Nome não encontrado
Proteína vegetal,g,-,BRC0883A,Nome não encontrado
Proteína animal,g,-,BRC0883A,Nome não encontrado
