componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,447,446,BRC0087F,Nome não encontrado
Energia,kcal,106,105,BRC0087F,Nome não encontrado
Umidade,g,"75,2","75,2",BRC0087F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0087F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0087F,Nome não encontrado
Proteína,g,"21,5","21,5",BRC0087F,Nome não encontrado
Lipídios,g,"2,20","2,20",BRC0087F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0087F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0087F,Nome não encontrado
Cinzas,g,"1,14","1,14",BRC0087F,Nome não encontrado
Colesterol,mg,"83,0","83,0",BRC0087F,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,42",BRC0087F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,29","0,29",BRC0087F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,21",BRC0087F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0087F,Nome não encontrado
Cálcio,mg,"12,6","12,6",BRC0087F,Nome não encontrado
Ferro,mg,"1,69","1,69",BRC0087F,Nome não encontrado
Sódio,mg,"55,6","55,6",BRC0087F,Nome não encontrado
Magnésio,mg,"33,6","33,6",BRC0087F,Nome não encontrado
Fósforo,mg,206,206,BRC0087F,Nome não encontrado
Potássio,mg,311,311,BRC0087F,Nome não encontrado
Manganês,mg,,,BRC0087F,Nome não encontrado
Zinco,mg,"2,02","2,02",BRC0087F,Nome não encontrado
Cobre,mg,"0,00","0,00",BRC0087F,Nome não encontrado
Selênio,mcg,,,BRC0087F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0087F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0087F,Nome não encontrado
Vitamina D,mcg,,,BRC0087F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0087F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0087F,Nome não encontrado
Riboflavina,mg,"0,21","0,21",BRC0087F,Nome não encontrado
Niacina,mg,,,BRC0087F,Nome não encontrado
Vitamina B6,mg,"0,56","0,56",BRC0087F,Nome não encontrado
Vitamina B12,mcg,"1,74","1,74",BRC0087F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0087F,Nome não encontrado
Equivalente de folato,mcg,"8,39","8,39",BRC0087F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0087F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0087F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0087F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0087F,Nome não encontrado
Proteína animal,g,"21,5","21,5",BRC0087F,Nome não encontrado
