componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,494,BRC0816A,Nome não encontrado
Energia,kcal,118,BRC0816A,Nome não encontrado
Umidade,g,"71,0",BRC0816A,Nome não encontrado
Carboidrato total,g,"19,0",BRC0816A,Nome não encontrado
Carboidrato disponível,g,"15,1",BRC0816A,Nome não encontrado
Proteína,g,"5,96",BRC0816A,Nome não encontrado
Lipídios,g,"2,78",BRC0816A,Nome não encontrado
Fibra alimentar,g,"4,08",BRC0816A,Nome não encontrado
Álcool,g,"0,00",BRC0816A,Nome não encontrado
Cinzas,g,"1,15",BRC0816A,Nome não encontrado
Colesterol,mg,"9,41",BRC0816A,Nome não encontrado
Ácidos graxos saturados,g,"0,86",BRC0816A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,90",BRC0816A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,02",BRC0816A,Nome não encontrado
Ácidos graxos trans,g,"0,03",BRC0816A,Nome não encontrado
Cálcio,mg,"13,9",BRC0816A,Nome não encontrado
Ferro,mg,"1,19",BRC0816A,Nome não encontrado
Sódio,mg,249,BRC0816A,Nome não encontrado
Magnésio,mg,"24,8",BRC0816A,Nome não encontrado
Fósforo,mg,"71,0",BRC0816A,Nome não encontrado
Potássio,mg,149,BRC0816A,Nome não encontrado
Manganês,mg,"0,41",BRC0816A,Nome não encontrado
Zinco,mg,"1,44",BRC0816A,Nome não encontrado
Cobre,mg,"0,27",BRC0816A,Nome não encontrado
Selênio,mcg,"1,75",BRC0816A,Nome não encontrado
Vitamina A (RE),mcg,"2,14",BRC0816A,Nome não encontrado
Vitamina A (RAE),mcg,"1,07",BRC0816A,Nome não encontrado
Vitamina D,mcg,"0,03",BRC0816A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,22",BRC0816A,Nome não encontrado
Tiamina,mg,"0,03",BRC0816A,Nome não encontrado
Riboflavina,mg,"0,01",BRC0816A,Nome não encontrado
Niacina,mg,"0,32",BRC0816A,Nome não encontrado
Vitamina B6,mg,"0,04",BRC0816A,Nome não encontrado
Vitamina B12,mcg,"0,10",BRC0816A,Nome não encontrado
Vitamina C,mg,"0,30",BRC0816A,Nome não encontrado
Equivalente de folato,mcg,"49,2",BRC0816A,Nome não encontrado
Sal de adição,g,,BRC0816A,Nome não encontrado
Açúcar de adição,g,,BRC0816A,Nome não encontrado
Gordura de adição,g,-,BRC0816A,Nome não encontrado
Proteína vegetal,g,-,BRC0816A,Nome não encontrado
Proteína animal,g,-,BRC0816A,Nome não encontrado
